k,E1,E2,E3,E4,E5,E6,E7,E8,E9
0.35000086602580754,1.1480303393692288,1.851397050005996,2.9405144501738816,5.191200983331335,5.6355168485429905,6.901939681016908,8.655249430387336,8.848204221129631,10.240109725386736
0.36,1.2029799736179398,1.8960277011632087,3.010687732342007,5.198228204820722,5.6585951552944,6.885283007554863,8.655300395730903,8.851684854299076,10.218734260702723
0.37000086602580756,1.2584512531478593,1.9400017987768317,3.0797487708358315,5.20529439980813,5.681448614941839,6.868518407482911,8.655210456889314,8.855159491545749,10.197008034536514
0.38,1.3143962105768079,1.9833133469240916,3.1476765799256503,5.2123845784866285,5.704050245832833,6.851678858376304,8.654976615901187,8.858622136946876,10.17494303873366
0.3900008660258076,1.3707638805612183,2.025944357836671,3.21445017388176,5.219492744933445,5.726373066314906,6.834791341887517,8.654592876843745,8.862078786425231,10.152551265139705
0.39999999999999997,1.4275092936802973,2.0678858376304112,3.2800365751289124,5.226612903225806,5.74839009473558,6.817882839669025,8.65405324379422,8.86552344405804,10.129844705600192
0.41000086602580754,1.4845874805132508,2.1091197985369945,3.344420793860175,5.233730063556782,5.770083343326538,6.800989327257465,8.653357716752607,8.868956109845305,10.106835351960667
0.42,1.541950473677899,2.149640244633649,3.4075698525002993,5.240841227964983,5.791425830435304,6.7841407842666985,8.652500299796138,8.872373785825639,10.083535196066675
0.43000086602580756,1.5995533037534475,2.189435184074829,3.469465763280969,5.247934404604868,5.81239956829356,6.7673701882719755,8.65148099292481,8.87577647199904,10.059959227725146
0.43999999999999995,1.6573569972418756,2.2284896270536034,3.53007854658832,5.255009593476436,5.83298656913299,6.750710516848543,8.650296798177239,8.879164168365511,10.036122436743014
0.4500008660258075,1.7153135867610025,2.2667945796858135,3.589384218731263,5.262051804772754,5.853165847223887,6.734197745533037,8.648947715553424,8.882533876963665,10.012039812927208
0.46,1.773381100851421,2.304341048087301,3.6473617939800933,5.269055042571051,5.872922412759324,6.717864851900707,8.647433745053364,8.885882599832113,9.987726346084662
0.47000086602580754,1.831523563976496,2.341120038373906,3.703978294759563,5.276019306871327,5.892238277970979,6.701750809449574,8.645757884638446,8.889207339009474,9.96320002398369
0.4799999999999999,1.8896960067154334,2.377119558700084,3.759215733301355,5.282932605828036,5.911098453051925,6.685891593716272,8.643923132270057,8.892505096534357,9.938481832353999
0.4900008660258075,1.9478594555702125,2.412333613143063,3.8130441299916056,5.289791941479794,5.929481952272455,6.670323180237438,8.641929487948195,8.895775872406764,9.913586761002517
0.5,2.0059749370428106,2.4467532078186833,3.865439501139225,5.296591317903825,5.947382779709797,6.655081544549706,8.639782947595634,8.899013670703921,9.888538793620338
0.5100008660258075,2.0640034776352083,2.480375344765559,3.9163748650917376,5.303324739177358,5.964776951672862,6.640205660151097,8.637486509173762,8.902215493464443,9.863361913898549
0.5199999999999999,2.1219091018107687,2.513188032138146,3.9658262381580522,5.309989207339009,5.981655474277491,6.625737498501019,8.635049166566734,8.905381340688333,9.838077107566855
0.5300008660258075,2.179652836071471,2.5451912699364434,4.013766638685693,5.316578726466003,5.998003357716752,6.611707039213335,8.632476915697326,8.908502218491424,9.81271135627773
0.54,2.2371987048806807,2.5763820601990646,4.060175080944957,5.323090298596953,6.013802614222328,6.598156253747451,8.62977275452692,8.911578126873724,9.787288643722269
0.5500008660258076,2.2945077347403764,2.6067514090418515,4.105024583283367,5.329517927809089,6.029044249910061,6.585121117640004,8.626948674901067,8.91460306991246,9.76183894951433
0.5599999999999999,2.3515439501139226,2.63630231442619,4.148297157932605,5.33586161410241,6.043710277011631,6.572634608466243,8.624010672742536,8.917577047607626,9.736392253267779
0.5700008660258076,2.40827437342607,2.6650347763520807,4.189965823240197,5.3421183595155295,6.057791701642883,6.5607327017628005,8.620967741935482,8.920491066075067,9.710978534596475
0.58,2.4646600311787985,2.6929457968581363,4.230018587360594,5.348279170164288,6.0712675380741095,6.549448375104928,8.617828876364072,8.923345125314786,9.685627773114282
0.5900008660258076,2.520667945796858,2.72004137186713,4.26843146660271,5.354344046048687,6.084131790382539,6.538808610145101,8.614606067873845,8.926133229404005,9.66037294639645
0.6,2.576259143782228,2.746318503417676,4.305195467082384,5.360312987168725,6.096366470799856,6.528846384458568,8.611305312387575,8.92885238038134,9.635250029979613
0.6100008660258075,2.631400647559659,2.771786185393932,4.340298596954071,5.366179997601631,6.107962585441899,6.519585681736419,8.607938601750808,8.931502578246791,9.61029200143902
0.62,2.686053483631131,2.7964504137186714,4.373728864372226,5.371945077347403,6.118908142463125,6.511044489746972,8.60451792780909,8.9340748291162,9.585534836311307
0.6300008660258076,2.74018767238278,2.820311188391893,4.40548626933685,5.377602230483271,6.129191150017988,6.50324379421993,8.601049286485189,8.936569132989566,9.56101451013311
0.64,2.793761242355198,2.8433805012591438,4.435567813886557,5.383148459047848,6.138799616260942,6.496195587000838,8.597544669624655,8.93897949394412,9.536764000479673
0.6500008660258075,2.8467412159731382,2.8656673462045807,4.463979493944118,5.388586761002518,6.147727545269217,6.48991485789663,8.59401606907303,8.94130890994124,9.512819282887635
0.6599999999999999,2.8871807171123636,2.8990856217771914,4.490733301355078,5.3939081424631246,6.1559689411200385,6.484401606907303,8.590472478714473,8.94355138505816,9.489222328816403
0.6700008660258074,2.907926609905264,2.9507614821921093,4.515841227964984,5.3991156013910535,6.163511811967862,6.479655834032857,8.58692589039453,8.945706919294878,9.466003117879842
0.6799999999999999,2.9279230123516005,3.00172982371987,4.5393242595035375,5.404206139824919,6.170359155774073,6.475674541311908,8.58337930207459,8.947769516728624,9.443200623575967
0.6900008660258076,2.947172922412759,3.051948674901067,4.561209377623216,5.409173761841948,6.1765049766159015,6.472442738937522,8.579850701522965,8.949742175320782,9.420847823480033
0.7,2.9656973258184434,3.1013790622376782,4.581529559899268,5.414018467442139,6.181949274493344,6.46994543710277,8.576343086701042,8.951624895071351,9.3989746972059
0.7100008660258075,2.9834992205300397,3.149979014270296,4.600323779829715,5.418740256625495,6.18669504736779,6.468161650077947,8.572865451492984,8.953414678018946,9.377620218251588
0.72,3.000599592277251,3.197706559539513,4.6176310109125795,5.423330135507855,6.190751289123396,6.467064396210576,8.569429787744333,8.955108526202181,9.356811368269575
0.7300008660258075,3.0170044369828513,3.2445167286245353,4.6335052164528125,5.427791102050605,6.194120997721549,6.466620697925411,8.566042091377863,8.95671243554383,9.336581124835112
0.7399999999999999,3.032728744453771,3.2903675500659553,4.64799736179398,5.432120158292361,6.196822160930567,6.4667915817244275,8.562711356277731,8.95822640604389,9.316953471639284
0.7500008660258075,3.0477845065355558,3.33520506055882,4.661161410241036,5.4363143062717345,6.198869768557381,6.467541072070992,8.55944357836671,8.959647439740976,9.297955390334572
0.76,3.0621867130351363,3.378987288643722,4.6730663149058635,5.4403705480273405,6.200281808370308,6.468818203621537,8.556247751528959,8.960978534596475,9.279610864612064
0.7700008660258075,3.075941359875285,3.421660271015709,4.683775032977575,5.444285885597793,6.201079266099052,6.470581004916656,8.553129871687252,8.96222268857177,9.261943878162848
0.7799999999999999,3.089060438901547,3.463176040292601,4.693353519606667,5.448057321021706,6.201295119318863,6.472772514690011,8.550092936802974,8.963379901666867,9.24496942079386
0.7900008660258075,3.101558939920854,3.503474637246672,4.701870727905025,5.451684854299076,6.200959347643602,6.475344765559419,8.54714893872167,8.964453171843147,9.228711476196185
0.7999999999999999,3.1134398608945917,3.5425020985729705,4.709401606907303,5.455162489507135,6.200104928648519,6.478243794219931,8.544297877443338,8.965445497061998,9.213179038253987
0.8100008660258076,3.1247121957069193,3.580201463005156,4.716015109725387,5.45849022664588,6.1987738337930205,6.481412639405204,8.541551744813527,8.966359875284807,9.198387096774193
0.82,3.1353879362033816,3.6165157692768912,4.721786185393932,5.461668065715313,6.197008034536515,6.484800335771674,8.538910540832234,8.967199304472958,9.184347643602349
0.8300008660258075,3.145470080345365,3.651379062237678,4.7267807890634375,5.464687012831274,6.194861494183955,6.488349922053003,8.53638325938362,8.967966782587839,9.17106667466123
0.84,3.154964624055642,3.6847343806211774,4.731073869768557,5.46755006595515,6.192379182156134,6.492010432905624,8.533969900467682,8.968665307590838,9.158553183834993
0.8500008660258076,3.1638775632569853,3.7165127713155055,4.734731382659791,5.470251229164168,6.189618059719391,6.495727905024583,8.53167945796858,8.969297877443337,9.146807171123637
0.86,3.1722088979493943,3.74665127713155,4.737819282887636,5.472790502458328,6.186635088140065,6.499454371027701,8.529514929847702,8.969867490106726,9.13583763041132
0.8700008660258076,3.179964624055642,3.775083942918815,4.7404035256025905,5.475167885837631,6.18349022664588,6.503138865571411,8.527479314066435,8.970380141503778,9.125641563736659
0.8799999999999999,3.1871477395371146,3.8017448135268017,4.742538074109605,5.4773743854179155,6.1802464324259505,6.506742415157693,8.525578606547548,8.970835831634488,9.116215973138265
0.8900008660258075,3.193758244393812,3.826573929727785,4.744285885597794,5.479415997121957,6.176960666746612,6.510217052404364,8.523815805252427,8.971243554383019,9.107566854538913
0.9,3.199799136587121,3.8494993404484945,4.745697925410721,5.481283727065595,6.17370188271975,6.513523803813406,8.522193908142462,8.971600311787984,9.09968821201583
0.9100008660258075,3.205264420194268,3.870464084422592,4.746822160930567,5.482980573210217,6.170527041611703,6.516626693848183,8.520712915217652,8.971912099772155,9.09257404964624
0.92,3.210160091138026,3.889405204460967,4.7477065595395125,5.484503537594436,6.167499100611583,6.519495742894831,8.519381820362154,8.972184914258305,9.086224367430148
0.9300008660258074,3.214480153495623,3.906265739297278,4.748387096774193,5.485849622256865,6.164675020985729,6.522097973378102,8.518200623575968,8.972415757285047,9.080633169444777
0.94,3.2182306031898307,3.9209977215493463,4.748905744094016,5.487021825158892,6.162105768077708,6.5244064036455205,8.517172322820482,8.972610624775152,9.075797457728743
0.9500008660258076,3.221402446336491,3.93354718791222,4.749289483151457,5.488014150377743,6.159842307231083,6.526397050005996,8.516296918095694,8.97277251469001,9.07171423432066
0.9599999999999999,3.224001678858376,3.9438781628492623,4.749565295598993,5.488826597913418,6.157929607866651,6.528054922652596,8.51558040532438,8.972901427029619,9.068380501259142
0.9700008660258076,3.2260253027940995,3.9519516728624535,4.749757165127712,5.4894591677659195,6.156400647559659,6.5293590358556175,8.515019786545148,8.973000359755366,9.065790262621418
0.9799999999999999,3.227470320182276,3.9577377383379297,4.749883079505936,5.489911859935244,6.155285405923971,6.530300395730903,8.51461805971939,8.97306931286725,9.063940520446096
0.9900008660258075,3.228336731022904,3.961218371507375,4.74995203261782,5.490184674421393,6.154607866650678,6.530870008394292,8.51437822280849,8.973111284326658,9.062831274733181
1.0,3.2286245353159853,3.962378582563856,4.74997601630891,5.490274613262981,6.1543830195467075,6.531058879961626,8.51429727785106,8.973123276172203,9.062462525482673
