    0.3416047791E+02    0.5661662306E+02    0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5661662306E+02    0.2205814967E-23   -0.2205814967E-23    0.2258754526E-20    0.5661662306E+02
    0.3477048644E+02    0.5669680945E+02   -0.2205814967E-23   -0.2256548711E-20    0.2256548711E-20    0.5669680945E+02   -0.2205814967E-23    0.2205814967E-23    0.2256548711E-20    0.5669680945E+02
    0.3538049498E+02    0.5677009852E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5677009852E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5677009852E+02
    0.3599050351E+02    0.5682915848E+02    0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5682915848E+02    0.2205814967E-23   -0.2205814967E-23    0.2258754526E-20    0.5682915848E+02
    0.3660051205E+02    0.5688350213E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5688350213E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5688350213E+02
    0.3721052058E+02    0.5692246142E+02   -0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.5692246142E+02   -0.2205814967E-23    0.2205814967E-23    0.2258754526E-20    0.5692246142E+02
    0.3782052911E+02    0.5697020470E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5697020470E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5697020470E+02
    0.3843053765E+02    0.5700391881E+02   -0.2823443158E-21   -0.1976410210E-20    0.1976410210E-20    0.5700391881E+02   -0.2823443158E-21    0.2823443158E-21    0.1976410210E-20    0.5700391881E+02
    0.3904054618E+02    0.5704461018E+02    0.2823443158E-21   -0.2258754526E-20    0.2258754526E-20    0.5704461018E+02    0.2823443158E-21   -0.2823443158E-21    0.2258754526E-20    0.5704461018E+02
    0.3965055472E+02    0.5708163757E+02    0.1129377263E-20   -0.1129377263E-20    0.1129377263E-20    0.5708163757E+02    0.1129377263E-20   -0.1129377263E-20    0.1129377263E-20    0.5708163757E+02
    0.4026056325E+02    0.5712337122E+02   -0.1129377263E-20   -0.2258754526E-20    0.2258754526E-20    0.5712337122E+02   -0.1129377263E-20    0.1129377263E-20    0.2258754526E-20    0.5712337122E+02
    0.4087057178E+02    0.5717891288E+02   -0.5646886315E-21   -0.2258754526E-20    0.2258754526E-20    0.5717891288E+02   -0.5646886315E-21    0.5646886315E-21    0.2258754526E-20    0.5717891288E+02
    0.4148058032E+02    0.5726748765E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5726748765E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5726748765E+02
    0.4209058885E+02    0.5733910490E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5733910490E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5733910490E+02
    0.4270059739E+02    0.5756821944E+02    0.0000000000E+00   -0.1129377263E-20    0.1129377263E-20    0.5756821944E+02    0.0000000000E+00    0.0000000000E+00    0.1129377263E-20    0.5756821944E+02
    0.4331060592E+02    0.5780118435E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5780118435E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5780118435E+02
    0.4392061445E+02    0.5807208421E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5807208421E+02    0.0000000000E+00    0.0000000000E+00    0.0000000000E+00    0.5807208421E+02
    0.4453062299E+02    0.5833106125E+02   -0.2258754526E-20   -0.6776263578E-20    0.6776263578E-20    0.5833106125E+02   -0.2258754526E-20    0.2258754526E-20    0.6776263578E-20    0.5833106125E+02
    0.4514063152E+02    0.5860579833E+02    0.0000000000E+00   -0.2258754526E-20    0.2258754526E-20    0.5860579833E+02    0.0000000000E+00    0.0000000000E+00    0.2258754526E-20    0.5860579833E+02
    0.4575064006E+02    0.5887616508E+02    0.0000000000E+00   -0.4517509052E-20    0.4517509052E-20    0.5887616508E+02    0.0000000000E+00    0.0000000000E+00    0.4517509052E-20    0.5887616508E+02
    0.4636064859E+02    0.5911995866E+02    0.0000000000E+00   -0.6776263578E-20    0.6776263578E-20    0.5911995866E+02    0.0000000000E+00    0.0000000000E+00    0.6776263578E-20    0.5911995866E+02
    0.4697065713E+02    0.5927525589E+02   -0.4517509052E-20   -0.6776263578E-20    0.6776263578E-20    0.5927525589E+02   -0.4517509052E-20    0.4517509052E-20    0.6776263578E-20    0.5927525589E+02
    0.4758066566E+02    0.5942385289E+02    0.0000000000E+00   -0.4517509052E-20    0.4517509052E-20    0.5942385289E+02    0.0000000000E+00    0.0000000000E+00    0.4517509052E-20    0.5942385289E+02
    0.4819067419E+02    0.5952246165E+02   -0.2258754526E-20   -0.6776263578E-20    0.6776263578E-20    0.5952246165E+02   -0.2258754526E-20    0.2258754526E-20    0.6776263578E-20    0.5952246165E+02
    0.4880068273E+02    0.5961411544E+02    0.0000000000E+00   -0.4517509052E-20    0.4517509052E-20    0.5961411544E+02    0.0000000000E+00    0.0000000000E+00    0.4517509052E-20    0.5961411544E+02
    0.4941069126E+02    0.5967552108E+02   -0.2258754526E-20   -0.4517509052E-20    0.4517509052E-20    0.5967552108E+02   -0.2258754526E-20    0.2258754526E-20    0.4517509052E-20    0.5967552108E+02
    0.5002069980E+02    0.5972019155E+02   -0.2258754526E-20   -0.4517509052E-20    0.4517509052E-20    0.5972019155E+02   -0.2258754526E-20    0.2258754526E-20    0.4517509052E-20    0.5972019155E+02
    0.5063070833E+02    0.5976465573E+02   -0.2258754526E-20   -0.4513097422E-20    0.4513097422E-20    0.5976465573E+02   -0.2258754526E-20    0.2258754526E-20    0.4513097422E-20    0.5976465573E+02
    0.5124071686E+02    0.5980925699E+02    0.0000000000E+00   -0.4517509052E-20    0.4517509052E-20    0.5980925699E+02    0.0000000000E+00    0.0000000000E+00    0.4517509052E-20    0.5980925699E+02
    0.5185072540E+02    0.5988478772E+02    0.0000000000E+00   -0.6778469393E-20    0.6778469393E-20    0.5988478772E+02    0.0000000000E+00    0.0000000000E+00    0.6778469393E-20    0.5988478772E+02
    0.5246073393E+02    0.5995831799E+02   -0.2256548711E-20   -0.2258754526E-20    0.2258754526E-20    0.5995831799E+02   -0.2256548711E-20    0.2256548711E-20    0.2258754526E-20    0.5995831799E+02
    0.5307074247E+02    0.6000975076E+02    0.4411629934E-23   -0.2258754526E-20    0.2258754526E-20    0.6000975076E+02    0.4411629934E-23   -0.4411629934E-23    0.2258754526E-20    0.6000975076E+02
    0.5368075100E+02    0.6003254592E+02    0.2205814967E-23   -0.2258754526E-20    0.2258754526E-20    0.6003254592E+02    0.2205814967E-23   -0.2205814967E-23    0.2258754526E-20    0.6003254592E+02
    0.5429075953E+02    0.6004403495E+02   -0.2256548711E-20   -0.6771851948E-20    0.6771851948E-20    0.6004403495E+02   -0.2256548711E-20    0.2256548711E-20    0.6771851948E-20    0.6004403495E+02
    0.5490076807E+02    0.6004852677E+02   -0.2258754526E-20   -0.6774057763E-20    0.6774057763E-20    0.6004852677E+02   -0.2258754526E-20    0.2258754526E-20    0.6774057763E-20    0.6004852677E+02
    0.5551077660E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.5612078514E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.5673079367E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.5734080220E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.5795081074E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.5856081927E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.5917082781E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.5978083634E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.6039084488E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
    0.6100085341E+02    0.6004955885E+02   -0.2260960341E-20   -0.4519714867E-20    0.4519714867E-20    0.6004955885E+02   -0.2260960341E-20    0.2260960341E-20    0.4519714867E-20    0.6004955885E+02
