# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 300 K
"k index (irred.)" "branch index" "f (THz)" "lifetime (ps)" "mfp (nm)" multiplicity "modal kappa^{xx} (W/mK)" "modal kappa^{yy} (W/mK)" "modal kappa^{zz} (W/mK)"
2703 11 21.52687 5.03218 2.41966 24 0.00000 0.00000 0.00000
2703 12 21.54671 5.34522 4.47301 24 0.00000 0.00000 0.00000
2704 1 4.93998 36.40320 204.43300 6 0.00194 0.00194 0.00000
2704 2 5.17388 33.92670 207.16000 6 0.00213 0.00213 0.00000
2704 3 8.32976 17.67720 136.62900 6 0.00162 0.00162 0.00000
2704 4 9.05484 11.74310 48.08440 6 0.00030 0.00030 0.00000
2704 5 10.93364 8.57249 46.22030 6 0.00035 0.00035 0.00000
2704 6 14.99502 2.99471 5.89193 6 0.00001 0.00001 0.00000
2704 7 18.37011 2.28583 0.93873 6 0.00000 0.00000 0.00000
2704 8 19.90493 3.96512 2.84018 6 0.00000 0.00000 0.00000
2704 9 20.01843 2.74498 1.19829 6 0.00000 0.00000 0.00000
2704 10 20.11266 4.65352 3.21359 6 0.00000 0.00000 0.00000
2704 11 21.45444 2.93172 0.44686 6 0.00000 0.00000 0.00000
2704 12 25.55251 1.94238 5.72197 6 0.00001 0.00001 0.00000
2705 1 4.92994 37.10300 207.54300 12 0.00196 0.00196 0.00001
2705 2 5.18833 33.56590 205.15300 12 0.00210 0.00210 0.00003
2705 3 8.36079 17.46200 135.62300 12 0.00159 0.00159 0.00005
2705 4 9.05004 11.76800 48.46360 12 0.00030 0.00030 0.00000
2705 5 10.92375 8.58141 46.15410 12 0.00034 0.00034 0.00000
2705 6 14.97361 2.81306 5.76670 12 0.00001 0.00001 0.00000
2705 7 18.38219 2.23216 1.23287 12 0.00000 0.00000 0.00000
2705 8 19.90535 3.96112 2.83689 12 0.00000 0.00000 0.00000
2705 9 20.01322 2.85655 1.19715 12 0.00000 0.00000 0.00000
2705 10 20.12123 4.57767 3.14434 12 0.00000 0.00000 0.00000
2705 11 21.46682 2.93146 1.25718 12 0.00000 0.00000 0.00000
2705 12 25.54708 1.93527 5.68673 12 0.00001 0.00001 0.00000
2706 1 4.90484 39.00550 214.69900 12 0.00198 0.00198 0.00003
2706 2 5.23132 32.32610 198.09900 12 0.00199 0.00199 0.00009
2706 3 8.44959 16.95840 132.86200 12 0.00150 0.00150 0.00018
2706 4 9.03631 11.78600 49.50900 12 0.00031 0.00031 0.00000
2706 5 10.89389 8.61724 46.00880 12 0.00034 0.00034 0.00001
2706 6 14.91051 2.50985 5.68263 12 0.00001 0.00001 0.00001
2706 7 18.41757 2.22976 1.84418 12 0.00000 0.00000 0.00000
2706 8 19.90658 3.95596 2.83177 12 0.00000 0.00000 0.00000
2706 9 20.00170 3.11500 1.20107 12 0.00000 0.00000 0.00000
2706 10 20.14153 4.35524 2.90199 12 0.00000 0.00000 0.00000
2706 11 21.50435 3.03287 2.52304 12 0.00000 0.00000 0.00000
2706 12 25.53078 1.94157 5.66408 12 0.00001 0.00001 0.00000
2707 1 4.87771 41.40310 219.81100 12 0.00197 0.00197 0.00002
2707 2 5.30153 31.12590 191.45700 12 0.00188 0.00188 0.00020
2707 3 8.58360 16.29850 126.77400 12 0.00135 0.00135 0.00030
2707 4 9.01692 11.80080 52.01690 12 0.00034 0.00034 0.00000
2707 5 10.84343 8.68050 45.80300 12 0.00032 0.00032 0.00002
2707 6 14.80861 2.33738 5.94086 12 0.00001 0.00001 0.00002
2707 7 18.47411 2.27274 2.51566 12 0.00000 0.00000 0.00000
2707 8 19.90862 3.94582 2.82168 12 0.00000 0.00000 0.00000
2707 9 19.98908 3.24335 1.15839 12 0.00000 0.00000 0.00000
2707 10 20.16518 4.03896 2.45983 12 0.00000 0.00000 0.00000
2707 11 21.56797 3.07841 3.89826 12 0.00000 0.00000 0.00001
2707 12 25.50376 1.95764 5.64792 12 0.00001 0.00001 0.00000
2708 1 4.86506 43.46860 217.57200 12 0.00184 0.00184 0.00000
2708 2 5.39701 30.10710 185.92600 12 0.00176 0.00176 0.00031
2708 3 8.73604 16.39490 115.01800 12 0.00109 0.00109 0.00027
2708 4 9.00717 11.49890 59.05950 12 0.00045 0.00045 0.00000
2708 5 10.77136 8.73515 45.38190 12 0.00031 0.00031 0.00005
2708 6 14.67238 2.44534 6.90903 12 0.00000 0.00000 0.00003
2708 7 18.54846 2.33093 3.14754 12 0.00000 0.00000 0.00001
2708 8 19.91138 3.91475 2.79453 12 0.00000 0.00000 0.00000
2708 9 19.97742 3.31530 1.12762 12 0.00000 0.00000 0.00000
2708 10 20.18611 3.72301 1.90310 12 0.00000 0.00000 0.00000
2708 11 21.65845 3.06138 5.25537 12 0.00000 0.00000 0.00001
2708 12 25.46608 1.96766 5.60046 12 0.00001 0.00001 0.00000
2709 1 4.88233 45.21410 210.16500 12 0.00163 0.00163 0.00005
2709 2 5.51519 29.42400 182.29800 12 0.00167 0.00167 0.00044
2709 3 8.82286 15.56970 73.29390 12 0.00052 0.00052 0.00000
2709 4 9.08038 11.48950 85.37420 12 0.00085 0.00085 0.00020
2709 5 10.67639 8.74778 44.64300 12 0.00028 0.00028 0.00008
2709 6 14.50717 2.92515 9.02162 12 0.00000 0.00000 0.00006
2709 7 18.63663 2.38050 3.67146 12 0.00000 0.00000 0.00001
2709 8 19.91479 3.93563 2.80142 12 0.00000 0.00000 0.00000
2709 9 19.96708 3.36589 1.12154 12 0.00000 0.00000 0.00000
2709 10 20.20020 3.64028 1.44044 12 0.00000 0.00000 0.00000
2709 11 21.77561 3.06729 6.62555 12 0.00000 0.00000 0.00002
2709 12 25.41790 2.00779 5.63445 12 0.00001 0.00001 0.00000
2710 1 4.94097 44.12780 191.41300 12 0.00127 0.00127 0.00027
2710 2 5.65313 28.67820 177.96300 12 0.00156 0.00156 0.00056
2710 3 8.80134 14.42490 59.88070 12 0.00036 0.00036 0.00003
2710 4 9.27057 11.64050 98.10440 12 0.00101 0.00101 0.00045
2710 5 10.55719 8.75589 43.88630 12 0.00025 0.00025 0.00012
2710 6 14.31857 3.36293 11.13220 12 0.00000 0.00000 0.00008
2710 7 18.73454 2.42827 4.07663 12 0.00000 0.00000 0.00001
2710 8 19.91878 3.93849 2.79120 12 0.00000 0.00000 0.00000
2710 9 19.95811 3.42585 1.14087 12 0.00000 0.00000 0.00000
2710 10 20.20490 3.59502 1.13178 12 0.00000 0.00000 0.00000
2710 11 21.91780 2.96419 7.62061 12 0.00000 0.00000 0.00003
2710 12 25.35914 2.04815 5.67608 12 0.00001 0.00001 0.00000
2711 1 5.04734 40.86470 170.67300 12 0.00088 0.00088 0.00064
2711 2 5.80755 28.16430 174.63400 12 0.00147 0.00147 0.00066
2711 3 8.74135 14.09120 59.06190 12 0.00035 0.00035 0.00006
2711 4 9.50138 11.23560 96.59270 12 0.00097 0.00097 0.00052
2711 5 10.41236 8.88065 43.84350 12 0.00022 0.00022 0.00017
2711 6 14.11216 3.79556 13.33440 12 0.00000 0.00000 0.00011
2711 7 18.83827 2.48374 4.37762 12 0.00000 0.00000 0.00001
2711 8 19.92316 3.92573 2.76450 12 0.00000 0.00000 0.00000
2711 9 19.95038 3.46736 1.16644 12 0.00000 0.00000 0.00000
2711 10 20.19930 3.57030 1.17215 12 0.00000 0.00000 0.00000
2711 11 22.08217 2.67936 7.84777 12 0.00000 0.00000 0.00003
2711 12 25.28974 2.10884 5.79409 12 0.00001 0.00001 0.00000
2712 1 5.20275 35.34300 148.93900 12 0.00054 0.00054 0.00103
2712 2 5.97516 26.97340 166.61100 12 0.00134 0.00134 0.00072
2712 3 8.66442 14.54240 62.40720 12 0.00037 0.00037 0.00008
2712 4 9.74673 10.53570 90.58790 12 0.00088 0.00088 0.00052
2712 5 10.24091 8.86100 43.36990 12 0.00019 0.00019 0.00023
2712 6 13.89298 4.19040 15.55850 12 0.00000 0.00000 0.00014
2712 7 18.94446 2.54289 4.57742 12 0.00000 0.00000 0.00001
2712 8 19.92774 3.89441 2.71844 12 0.00000 0.00000 0.00000
2712 9 19.94384 3.49791 1.19201 12 0.00000 0.00000 0.00000
2712 10 20.18350 3.58923 1.51118 12 0.00000 0.00000 0.00000
2712 11 22.26502 2.54150 8.19185 12 0.00000 0.00000 0.00003
2712 12 25.20940 2.19666 6.02021 12 0.00001 0.00001 0.00000
2713 1 5.40445 30.01530 132.66800 12 0.00030 0.00030 0.00135
2713 2 6.15264 25.93550 159.02900 12 0.00122 0.00122 0.00076
2713 3 8.57508 15.72800 69.27700 12 0.00041 0.00041 0.00012
2713 4 9.99892 9.42466 80.37790 12 0.00075 0.00075 0.00048
2713 5 10.04221 8.85645 43.39050 12 0.00015 0.00015 0.00031
2713 6 13.66532 4.55398 17.91110 12 0.00001 0.00001 0.00016
2713 7 19.05037 2.58927 4.66146 12 0.00000 0.00000 0.00001
2713 8 19.93233 3.85827 2.66215 12 0.00000 0.00000 0.00000
2713 9 19.93833 3.52054 1.20920 12 0.00000 0.00000 0.00000
2713 10 20.15825 3.58576 1.92811 12 0.00000 0.00000 0.00000
2713 11 22.46225 2.36329 8.15488 12 0.00000 0.00000 0.00004
2713 12 25.11775 2.30077 6.33914 12 0.00001 0.00001 0.00001
2714 1 5.64704 26.17900 123.47000 12 0.00017 0.00017 0.00160
2714 2 6.33680 24.57520 149.00800 12 0.00110 0.00110 0.00076
2714 3 8.47495 16.37540 74.09960 12 0.00044 0.00044 0.00015
2714 4 9.81649 9.77265 48.46050 12 0.00013 0.00013 0.00044
2714 5 10.25410 8.60227 72.33130 12 0.00065 0.00065 0.00044
2714 6 13.43256 4.69859 19.70130 12 0.00002 0.00002 0.00017
2714 7 19.15413 2.61844 4.64066 12 0.00000 0.00000 0.00001
2714 8 19.93365 3.53109 1.20147 12 0.00000 0.00000 0.00000
2714 9 19.93671 3.78305 2.57241 12 0.00000 0.00000 0.00000
2714 10 20.12474 3.59456 2.32891 12 0.00000 0.00000 0.00000
2714 11 22.66983 2.24633 8.11677 12 0.00000 0.00000 0.00004
2714 12 25.01429 2.41030 6.73507 12 0.00001 0.00001 0.00001
2715 1 5.92354 23.34870 117.34200 12 0.00009 0.00009 0.00177
2715 2 6.52456 23.68960 141.43000 12 0.00100 0.00100 0.00074
2715 3 8.36490 16.65760 77.46370 12 0.00046 0.00046 0.00018
2715 4 9.56482 9.86505 50.00460 12 0.00010 0.00010 0.00055
2715 5 10.51006 7.77674 64.11290 12 0.00055 0.00055 0.00039
2715 6 13.19710 4.69725 21.14650 12 0.00003 0.00003 0.00018
2715 7 19.25441 2.67987 4.62140 12 0.00000 0.00000 0.00001
2715 8 19.92924 3.48460 1.12145 12 0.00000 0.00000 0.00000
2715 9 19.94061 3.72091 2.48817 12 0.00000 0.00000 0.00000
2715 10 20.08442 3.63878 2.66787 12 0.00000 0.00000 0.00000
2715 11 22.88385 2.20518 8.19456 12 0.00000 0.00000 0.00004
2715 12 24.89857 2.58562 7.39126 12 0.00001 0.00001 0.00001
2716 1 6.22639 20.48790 108.38500 12 0.00005 0.00005 0.00178
2716 2 6.71301 24.21780 141.66100 12 0.00097 0.00097 0.00075
2716 3 8.24582 15.83900 75.66180 12 0.00046 0.00046 0.00020
2716 4 9.28919 10.16700 53.00520 12 0.00008 0.00008 0.00067
2716 5 10.76528 6.72959 54.09610 12 0.00044 0.00044 0.00033
2716 6 12.96042 4.68606 22.75950 12 0.00005 0.00005 0.00018
2716 7 19.35052 2.72489 4.53353 12 0.00000 0.00000 0.00001
2716 8 19.92349 3.39882 0.93020 12 0.00000 0.00000 0.00000
2716 9 19.94387 3.74701 2.45766 12 0.00000 0.00000 0.00000
2716 10 20.03963 3.34579 2.54607 12 0.00000 0.00000 0.00000
2716 11 23.10078 2.31489 8.71475 12 0.00000 0.00000 0.00004
2716 12 24.77020 2.75217 8.10978 12 0.00001 0.00001 0.00001
2717 1 6.54750 17.67000 96.55340 12 0.00003 0.00003 0.00166
2717 2 6.89924 23.37340 133.10300 12 0.00088 0.00088 0.00069
2717 3 8.11922 16.81900 82.31160 12 0.00051 0.00051 0.00024
2717 4 8.99281 10.74560 57.66060 12 0.00006 0.00006 0.00081
2717 5 11.01866 5.79408 45.15470 12 0.00035 0.00035 0.00028
2717 6 12.72313 4.57582 24.00470 12 0.00007 0.00007 0.00018
2717 7 19.44211 2.67308 4.26359 12 0.00000 0.00000 0.00001
2717 8 19.91141 3.10656 0.97890 12 0.00000 0.00000 0.00000
2717 9 19.94636 3.75661 2.41260 12 0.00000 0.00000 0.00000
2717 10 19.99610 3.22233 2.08054 12 0.00000 0.00000 0.00000
2717 11 23.31741 2.36609 8.90956 12 0.00000 0.00000 0.00004
2717 12 24.62885 2.86642 8.75592 12 0.00001 0.00001 0.00002
2718 1 6.87706 14.38690 78.73400 12 0.00002 0.00002 0.00136
2718 2 7.07984 22.46120 123.20800 12 0.00078 0.00078 0.00061
2718 3 7.98881 17.23310 85.47490 12 0.00054 0.00054 0.00024
2718 4 8.68022 10.95480 60.11290 12 0.00004 0.00004 0.00091
2718 5 11.26959 5.23509 39.31610 12 0.00028 0.00028 0.00024
2718 6 12.48522 4.53766 25.65280 12 0.00010 0.00010 0.00018
2718 7 19.52911 2.82463 4.29676 12 0.00000 0.00000 0.00001
2718 8 19.88041 2.96902 2.31050 12 0.00000 0.00000 0.00000
2718 9 19.94810 3.70677 2.32807 12 0.00000 0.00000 0.00000
2718 10 19.96672 3.01267 1.49277 12 0.00000 0.00000 0.00000
2718 11 23.53086 2.79532 10.41380 12 0.00000 0.00000 0.00004
2718 12 24.47458 3.01979 9.59309 12 0.00001 0.00001 0.00002
2719 1 7.19592 13.25240 66.05730 12 0.00002 0.00002 0.00102
2719 2 7.24946 21.33140 109.80300 12 0.00066 0.00066 0.00048
2719 3 7.86829 16.87540 80.09180 12 0.00052 0.00052 0.00015
2719 4 8.35881 10.34500 56.88210 12 0.00004 0.00004 0.00089
2719 5 11.51773 4.76972 34.30140 12 0.00023 0.00023 0.00021
2719 6 12.24625 4.45057 26.98410 12 0.00012 0.00012 0.00018
2719 7 19.61149 2.87723 4.15132 12 0.00000 0.00000 0.00001
2719 8 19.82701 2.89998 3.19675 12 0.00000 0.00000 0.00000
2719 9 19.94921 3.51325 2.15529 12 0.00000 0.00000 0.00000
2719 10 19.95527 3.09359 1.68296 12 0.00000 0.00000 0.00000
2719 11 23.73856 2.91946 10.66070 12 0.00000 0.00000 0.00004
2719 12 24.30759 3.07266 10.15740 12 0.00000 0.00000 0.00003
2720 1 7.39204 18.59970 80.19900 12 0.00045 0.00045 0.00021
2720 2 7.42058 14.18600 38.10210 12 0.00010 0.00010 0.00013
2720 3 7.83625 13.79540 50.01540 12 0.00024 0.00024 0.00009
2720 4 8.04742 11.56280 58.76030 12 0.00005 0.00005 0.00082
2720 5 11.76305 4.64791 31.79430 12 0.00019 0.00019 0.00020
2720 6 12.00573 4.68121 30.25050 12 0.00016 0.00016 0.00020
2720 7 19.68914 2.80786 3.81139 12 0.00000 0.00000 0.00001
2720 8 19.76151 2.85540 3.58447 12 0.00000 0.00000 0.00001
2720 9 19.95011 3.34612 2.00041 12 0.00000 0.00000 0.00000
2720 10 19.95152 3.21433 1.85861 12 0.00000 0.00000 0.00000
2720 11 23.93840 2.94277 10.45150 12 0.00000 0.00000 0.00004
2720 12 24.12853 2.97476 10.21380 12 0.00000 0.00000 0.00003
2721 1 5.28231 32.84790 182.32300 12 0.00170 0.00170 0.00000
2721 2 5.53555 31.79330 191.96400 12 0.00193 0.00193 0.00000
2721 3 8.79198 14.34290 102.48800 12 0.00111 0.00111 0.00000
2721 4 9.30790 10.99810 48.72740 12 0.00032 0.00032 0.00000
2721 5 11.25787 8.54288 42.80030 12 0.00029 0.00029 0.00000
2721 6 14.88002 2.88098 5.13922 12 0.00001 0.00001 0.00000
2721 7 18.39709 2.33942 1.09894 12 0.00000 0.00000 0.00000
2721 8 19.94312 4.05397 3.51781 12 0.00000 0.00000 0.00000
2721 9 20.04544 3.21519 0.51886 12 0.00000 0.00000 0.00000
2721 10 20.06874 4.76110 2.68678 12 0.00000 0.00000 0.00000
2721 11 21.46214 2.86711 0.23982 12 0.00000 0.00000 0.00000
2721 12 25.36838 1.99444 6.18731 12 0.00001 0.00001 0.00000
2722 1 5.27026 33.44900 185.01800 24 0.00171 0.00171 0.00002
2722 2 5.54946 31.62370 191.12600 24 0.00192 0.00192 0.00002
2722 3 8.82046 14.19990 101.48200 24 0.00108 0.00108 0.00004
2722 4 9.30526 11.00080 49.33750 24 0.00033 0.00033 0.00000
2722 5 11.24629 8.51692 42.52420 24 0.00029 0.00029 0.00000
2722 6 14.86140 2.90360 5.33803 24 0.00001 0.00001 0.00000
2722 7 18.40777 2.27992 1.29491 24 0.00000 0.00000 0.00000
2722 8 19.94324 4.05181 3.52166 24 0.00000 0.00000 0.00000
2722 9 20.03444 3.47810 1.02899 24 0.00000 0.00000 0.00000
2722 10 20.08382 4.23781 2.50414 24 0.00000 0.00000 0.00000
2722 11 21.47326 2.86496 1.06877 24 0.00000 0.00000 0.00000
2722 12 25.36364 2.03628 6.30330 24 0.00001 0.00001 0.00000
2723 1 5.23884 34.99620 190.75400 24 0.00172 0.00172 0.00004
2723 2 5.59071 31.04150 188.11700 24 0.00186 0.00186 0.00008
2723 3 8.89982 13.78400 97.17520 24 0.00098 0.00098 0.00011
2723 4 9.29992 10.96550 51.54110 24 0.00036 0.00036 0.00000
2723 5 11.21134 8.50113 42.02440 24 0.00028 0.00028 0.00001
2723 6 14.80651 2.72220 5.39558 24 0.00001 0.00001 0.00001
2723 7 18.43915 2.27757 1.77706 24 0.00000 0.00000 0.00000
2723 8 19.94363 4.03337 3.52331 24 0.00000 0.00000 0.00000
2723 9 20.02026 3.50632 1.12895 24 0.00000 0.00000 0.00000
2723 10 20.10906 3.94961 2.47003 24 0.00000 0.00000 0.00000
2723 11 21.50708 2.95199 2.21223 24 0.00000 0.00000 0.00000
2723 12 25.34946 2.06995 6.36701 24 0.00001 0.00001 0.00000
2724 1 5.20035 36.70540 193.33100 24 0.00169 0.00169 0.00005
2724 2 5.65795 30.32290 184.47500 24 0.00178 0.00178 0.00017
2724 3 9.00735 14.26780 91.74110 24 0.00082 0.00082 0.00013
2724 4 9.30577 10.73780 57.56710 24 0.00046 0.00046 0.00000
2724 5 11.15231 8.44399 41.10170 24 0.00026 0.00026 0.00003
2724 6 14.71819 2.42344 5.26488 24 0.00001 0.00001 0.00002
2724 7 18.48958 2.30667 2.33685 24 0.00000 0.00000 0.00000
2724 8 19.94432 3.97962 3.50308 24 0.00000 0.00000 0.00000
2724 9 20.00872 3.43299 1.28559 24 0.00000 0.00000 0.00000
2724 10 20.13532 3.90962 2.43121 24 0.00000 0.00000 0.00000
2724 11 21.56473 2.98927 3.45477 24 0.00000 0.00000 0.00001
2724 12 25.32575 2.09527 6.38214 24 0.00001 0.00001 0.00000
2725 1 5.17046 38.01160 188.80500 24 0.00157 0.00157 0.00001
2725 2 5.74927 29.95570 183.00600 24 0.00171 0.00171 0.00028
2725 3 9.08431 14.30610 69.94930 24 0.00050 0.00050 0.00002
2725 4 9.37028 10.46470 72.54220 24 0.00069 0.00069 0.00011
2725 5 11.06819 8.35364 39.90060 24 0.00023 0.00023 0.00006
2725 6 14.60061 2.53853 6.02739 24 0.00000 0.00000 0.00003
2725 7 18.55634 2.36879 2.90504 24 0.00000 0.00000 0.00001
2725 8 19.94531 3.94305 3.49377 24 0.00000 0.00000 0.00000
2725 9 19.99975 3.53913 1.59321 24 0.00000 0.00000 0.00000
2725 10 20.15849 3.72055 2.11728 24 0.00000 0.00000 0.00000
2725 11 21.64738 3.03543 4.81090 24 0.00000 0.00000 0.00001
2725 12 25.29247 2.13133 6.41386 24 0.00001 0.00001 0.00000
2726 1 5.16440 38.56350 176.90200 24 0.00136 0.00136 0.00000
2726 2 5.86238 29.31070 179.70300 24 0.00162 0.00162 0.00040
2726 3 9.08560 13.78090 58.00690 24 0.00036 0.00036 0.00001
2726 4 9.52791 10.41540 83.11390 24 0.00083 0.00083 0.00030
2726 5 10.95768 8.27321 38.77080 24 0.00020 0.00020 0.00010
2726 6 14.45881 2.91502 7.50037 24 0.00000 0.00000 0.00004
2726 7 18.63624 2.42057 3.39764 24 0.00000 0.00000 0.00001
2726 8 19.94645 3.89582 3.44327 24 0.00000 0.00000 0.00000
2726 9 19.99289 3.61910 1.91564 24 0.00000 0.00000 0.00000
2726 10 20.17498 3.65619 1.77590 24 0.00000 0.00000 0.00000
2726 11 21.75546 3.13390 6.32500 24 0.00000 0.00000 0.00002
2726 12 25.24945 2.17333 6.45645 24 0.00001 0.00001 0.00000
2727 1 5.19435 37.57170 158.23800 24 0.00108 0.00108 0.00009
2727 2 5.99444 28.20400 173.26100 24 0.00151 0.00151 0.00050
2727 3 9.04471 13.67150 57.07650 24 0.00034 0.00034 0.00003
2727 4 9.73624 10.01030 82.99780 24 0.00081 0.00081 0.00039
2727 5 10.81963 8.28333 38.25390 24 0.00017 0.00017 0.00014
2727 6 14.29806 3.36641 9.33805 24 0.00000 0.00000 0.00006
2727 7 18.72585 2.47245 3.80504 24 0.00000 0.00000 0.00001
2727 8 19.94753 3.84892 3.31784 24 0.00000 0.00000 0.00000
2727 9 19.98791 3.70503 2.21301 24 0.00000 0.00000 0.00000
2727 10 20.18227 3.61962 1.49922 24 0.00000 0.00000 0.00000
2727 11 21.88809 3.01568 7.33035 24 0.00000 0.00000 0.00002
2727 12 25.19648 2.22707 6.53792 24 0.00001 0.00001 0.00000
2728 1 5.26825 36.40610 143.70100 24 0.00080 0.00080 0.00031
2728 2 6.14251 26.81810 164.67800 24 0.00138 0.00138 0.00057
2728 3 8.98364 13.80700 58.68630 24 0.00035 0.00035 0.00005
2728 4 9.96648 9.25513 77.54850 24 0.00074 0.00074 0.00041
2728 5 10.65301 8.20184 37.68100 24 0.00014 0.00014 0.00020
2728 6 14.12334 3.73508 11.18740 24 0.00000 0.00000 0.00008
2728 7 18.82187 2.52247 4.11768 24 0.00000 0.00000 0.00001
2728 8 19.94825 3.79870 3.06632 24 0.00000 0.00000 0.00000
2728 9 19.98470 3.79747 2.44162 24 0.00000 0.00000 0.00000
2728 10 20.17909 3.60690 1.45104 24 0.00000 0.00000 0.00000
2728 11 22.04296 2.73983 7.67106 24 0.00000 0.00000 0.00003
2728 12 25.13313 2.29098 6.66586 24 0.00001 0.00001 0.00000
2729 1 5.38952 34.19730 132.60800 24 0.00053 0.00053 0.00065
2729 2 6.30335 25.68900 157.19000 24 0.00126 0.00126 0.00063
2729 3 8.90884 13.69470 59.56850 24 0.00035 0.00035 0.00007
2729 4 10.20724 8.65802 72.51560 24 0.00067 0.00067 0.00040
2729 5 10.45742 8.23127 38.12260 24 0.00011 0.00011 0.00028
2729 6 13.93900 4.09522 13.33980 24 0.00001 0.00001 0.00009
2729 7 18.92131 2.57331 4.34301 24 0.00000 0.00000 0.00001
2729 8 19.94831 3.74761 2.67507 24 0.00000 0.00000 0.00000
2729 9 19.98309 3.87582 2.56928 24 0.00000 0.00000 0.00000
2729 10 20.16545 3.57693 1.63540 24 0.00000 0.00000 0.00000
2729 11 22.21678 2.43257 7.56742 24 0.00000 0.00000 0.00003
2729 12 25.05902 2.37375 6.87883 24 0.00001 0.00001 0.00000
2730 1 5.55764 30.23550 121.37700 24 0.00032 0.00032 0.00099
2730 2 6.47381 24.52840 149.01300 24 0.00115 0.00115 0.00066
2730 3 8.82259 14.14480 63.06450 24 0.00038 0.00038 0.00010
2730 4 10.23327 8.21389 38.89280 24 0.00008 0.00008 0.00036
2730 5 10.45280 8.18389 68.05140 24 0.00061 0.00061 0.00038
2730 6 13.74836 4.50939 16.11080 24 0.00001 0.00001 0.00011
2730 7 19.02174 2.59827 4.44508 24 0.00000 0.00000 0.00001
2730 8 19.94750 3.69981 2.18917 24 0.00000 0.00000 0.00000
2730 9 19.98276 3.91035 2.60675 24 0.00000 0.00000 0.00000
2730 10 20.14225 3.53866 1.91393 24 0.00000 0.00000 0.00000
2730 11 22.40568 2.23102 7.49107 24 0.00000 0.00000 0.00003
2730 12 24.97358 2.48051 7.20571 24 0.00001 0.00001 0.00001
2731 1 5.76909 27.86140 119.68200 24 0.00018 0.00018 0.00134
2731 2 6.65075 24.02800 144.31500 24 0.00107 0.00107 0.00068
2731 3 8.72603 14.50060 66.31660 24 0.00040 0.00040 0.00012
2731 4 9.98189 8.59088 42.05400 24 0.00006 0.00006 0.00047
2731 5 10.69950 7.34714 60.31990 24 0.00053 0.00053 0.00034
2731 6 13.55380 4.74687 18.70440 24 0.00003 0.00003 0.00012
2731 7 19.12127 2.63814 4.50646 24 0.00000 0.00000 0.00001
2731 8 19.94540 3.66757 1.66563 24 0.00000 0.00000 0.00000
2731 9 19.98309 3.90867 2.61302 24 0.00000 0.00000 0.00000
2731 10 20.11110 3.54372 2.16884 24 0.00000 0.00000 0.00000
2731 11 22.60561 2.07367 7.34149 24 0.00000 0.00000 0.00003
2731 12 24.87627 2.62842 7.71130 24 0.00001 0.00001 0.00001
2732 1 6.01833 23.33840 108.17800 24 0.00009 0.00009 0.00147
2732 2 6.83107 23.44980 138.55900 24 0.00099 0.00099 0.00067
2732 3 8.61987 15.87850 74.50760 24 0.00045 0.00045 0.00016
2732 4 9.70563 9.23350 46.98000 24 0.00005 0.00005 0.00060
2732 5 10.94503 6.55632 52.86840 24 0.00044 0.00044 0.00029
2732 6 13.35662 4.87272 21.18800 24 0.00005 0.00005 0.00013
2732 7 19.21865 2.66372 4.49162 24 0.00000 0.00000 0.00001
2732 8 19.94058 3.61006 1.10949 24 0.00000 0.00000 0.00000
2732 9 19.98357 3.90821 2.64814 24 0.00000 0.00000 0.00000
2732 10 20.07485 3.59175 2.26208 24 0.00000 0.00000 0.00000
2732 11 22.81265 2.10571 7.71215 24 0.00000 0.00000 0.00003
2732 12 24.76648 2.79505 8.34518 24 0.00001 0.00001 0.00001
2733 1 6.29867 20.30960 100.73100 24 0.00004 0.00004 0.00155
2733 2 7.01170 22.87290 132.13100 24 0.00090 0.00090 0.00064
2733 3 8.50499 16.58670 79.80930 24 0.00049 0.00049 0.00019
2733 4 9.40788 9.39341 49.61480 24 0.00003 0.00003 0.00071
2733 5 11.18771 5.68590 44.80180 24 0.00036 0.00036 0.00024
2733 6 13.15723 4.91734 23.50010 24 0.00007 0.00007 0.00013
2733 7 19.31296 2.71267 4.47629 24 0.00000 0.00000 0.00001
2733 8 19.92870 3.46429 1.09396 24 0.00000 0.00000 0.00000
2733 9 19.98366 3.90958 2.72492 24 0.00000 0.00000 0.00000
2733 10 20.03897 3.38952 1.89343 24 0.00000 0.00000 0.00000
2733 11 23.02319 2.27581 8.48798 24 0.00000 0.00000 0.00004
2733 12 24.64384 2.90823 8.89795 24 0.00001 0.00001 0.00001
2734 1 6.60248 17.55580 91.51120 24 0.00002 0.00002 0.00151
2734 2 7.18932 21.80170 121.96900 24 0.00080 0.00080 0.00058
2734 3 8.38271 16.26610 80.04990 24 0.00050 0.00050 0.00021
2734 4 9.09330 9.93060 54.00730 24 0.00003 0.00003 0.00083
2734 5 11.42635 5.33571 40.86500 24 0.00032 0.00032 0.00022
2734 6 12.95547 4.88657 25.48460 24 0.00010 0.00010 0.00014
2734 7 19.40377 2.71194 4.34942 24 0.00000 0.00000 0.00001
2734 8 19.90133 3.17036 2.22146 24 0.00000 0.00000 0.00000
2734 9 19.98336 3.85643 2.76773 24 0.00000 0.00000 0.00000
2734 10 20.01259 3.41834 1.81952 24 0.00000 0.00000 0.00000
2734 11 23.23386 2.30145 8.62630 24 0.00000 0.00000 0.00003
