# 4x4x3 supercell for harmonic, 4x4x3 supercell for cubic ifcs
# 53x53x33 k points for kappa
# cubic ifcs up to 15NN shell trained with ordinary least squares by 200 configurations.
# Temperature = 20 K
"k index (irred.)" "branch index" "f (THz)" "lifetime (ps)" "mfp (nm)" multiplicity "modal kappa^{xx} (W/mK)" "modal kappa^{yy} (W/mK)" "modal kappa^{zz} (W/mK)"
2793 7 18.63789 4.53627 3.75204 24 0.00000 0.00000 0.00000
2793 8 19.82797 8.63768 10.02510 24 0.00000 0.00000 0.00000
2793 9 20.04505 6.42685 7.45788 24 0.00000 0.00000 0.00000
2793 10 20.22244 6.57391 4.45028 24 0.00000 0.00000 0.00000
2793 11 21.55217 5.23666 6.32607 24 0.00000 0.00000 0.00000
2793 12 24.48507 3.80453 13.53180 24 0.00000 0.00000 0.00000
2794 1 6.30221 327848.00000 1464890.00000 24 0.00066 0.00066 0.00012
2794 2 7.06968 6816.30000 39374.30000 24 0.00000 0.00000 0.00000
2794 3 9.96012 2517.68000 10526.60000 24 0.00000 0.00000 0.00000
2794 4 11.38606 159.76200 1183.28000 24 0.00000 0.00000 0.00000
2794 5 11.69119 329.79100 1264.63000 24 0.00000 0.00000 0.00000
2794 6 14.63824 8.40288 16.71750 24 0.00000 0.00000 0.00000
2794 7 18.68522 4.63611 4.16139 24 0.00000 0.00000 0.00000
2794 8 19.84476 8.13027 8.68764 24 0.00000 0.00000 0.00000
2794 9 20.05558 6.43751 7.02484 24 0.00000 0.00000 0.00000
2794 10 20.22163 6.66250 4.49118 24 0.00000 0.00000 0.00000
2794 11 21.62232 5.09520 7.84107 24 0.00000 0.00000 0.00000
2794 12 24.45497 3.87311 13.71240 24 0.00000 0.00000 0.00000
2795 1 6.23293 374780.00000 1506990.00000 24 0.00073 0.00073 0.00008
2795 2 7.18659 6448.60000 37323.30000 24 0.00000 0.00000 0.00000
2795 3 9.90976 2830.00000 12023.40000 24 0.00000 0.00000 0.00000
2795 4 11.45018 367.78700 1547.65000 24 0.00000 0.00000 0.00000
2795 5 11.60155 151.36500 1131.57000 24 0.00000 0.00000 0.00000
2795 6 14.62082 10.54880 26.28900 24 0.00000 0.00000 0.00000
2795 7 18.74036 4.73034 4.64089 24 0.00000 0.00000 0.00000
2795 8 19.85804 7.77900 7.58642 24 0.00000 0.00000 0.00000
2795 9 20.06541 6.38852 6.58671 24 0.00000 0.00000 0.00000
2795 10 20.22061 6.69594 4.52794 24 0.00000 0.00000 0.00000
2795 11 21.71181 4.91394 9.32118 24 0.00000 0.00000 0.00000
2795 12 24.41669 4.04783 14.27340 24 0.00000 0.00000 0.00000
2796 1 6.19182 432782.00000 1523230.00000 24 0.00073 0.00073 0.00002
2796 2 7.31706 6666.21000 38533.30000 24 0.00000 0.00000 0.00000
2796 3 9.84803 3125.07000 13490.60000 24 0.00000 0.00000 0.00000
2796 4 11.18433 444.89200 2066.77000 24 0.00000 0.00000 0.00000
2796 5 11.82534 140.10400 1064.35000 24 0.00000 0.00000 0.00000
2796 6 14.59426 12.68250 37.85070 24 0.00000 0.00000 0.00000
2796 7 18.80202 4.80712 5.15361 24 0.00000 0.00000 0.00000
2796 8 19.86596 7.53777 6.82448 24 0.00000 0.00000 0.00000
2796 9 20.07341 6.33179 6.29363 24 0.00000 0.00000 0.00000
2796 10 20.21914 6.81350 4.68834 24 0.00000 0.00000 0.00000
2796 11 21.82075 4.55873 10.30560 24 0.00000 0.00000 0.00000
2796 12 24.36944 4.25018 14.94670 24 0.00000 0.00000 0.00000
2797 1 6.18724 497863.00000 1519640.00000 24 0.00064 0.00064 0.00001
2797 2 7.45824 7269.91000 41785.90000 24 0.00000 0.00000 0.00000
2797 3 9.77467 3433.36000 15042.70000 24 0.00000 0.00000 0.00000
2797 4 10.89536 578.89800 2866.83000 24 0.00000 0.00000 0.00000
2797 5 12.05486 127.96200 972.58400 24 0.00000 0.00000 0.00000
2797 6 14.55738 15.28720 52.78200 24 0.00000 0.00000 0.00000
2797 7 18.86894 4.85760 5.65726 24 0.00000 0.00000 0.00000
2797 8 19.86689 7.33956 6.44537 24 0.00000 0.00000 0.00000
2797 9 20.07926 6.31426 6.21949 24 0.00000 0.00000 0.00000
2797 10 20.21680 6.90527 4.92300 24 0.00000 0.00000 0.00000
2797 11 21.94814 4.08282 10.64810 24 0.00000 0.00000 0.00000
2797 12 24.31239 4.42709 15.55900 24 0.00000 0.00000 0.00000
2798 1 6.22474 553609.00000 1517600.00000 24 0.00047 0.00047 0.00014
2798 2 7.60705 8219.03000 46698.10000 24 0.00000 0.00000 0.00000
2798 3 9.68884 3775.15000 16730.10000 24 0.00000 0.00000 0.00000
2798 4 10.59026 837.57800 4315.07000 24 0.00000 0.00000 0.00000
2798 5 12.28448 116.21800 878.33500 24 0.00000 0.00000 0.00000
2798 6 14.50930 18.27260 71.09030 24 0.00000 0.00000 0.00000
2798 7 18.93990 4.87640 6.11154 24 0.00000 0.00000 0.00000
2798 8 19.85930 7.20790 6.50498 24 0.00000 0.00000 0.00000
2798 9 20.08379 6.24303 6.22357 24 0.00000 0.00000 0.00000
2798 10 20.21339 7.06096 5.29443 24 0.00000 0.00000 0.00000
2798 11 22.09183 3.79797 11.09300 24 0.00000 0.00000 0.00000
2798 12 24.24476 4.61972 16.26790 24 0.00000 0.00000 0.00000
2799 1 6.30715 584046.00000 1575720.00000 24 0.00027 0.00027 0.00038
2799 2 7.75998 9720.12000 54124.40000 24 0.00000 0.00000 0.00000
2799 3 9.58802 4154.30000 18461.20000 24 0.00000 0.00000 0.00000
2799 4 10.27716 1205.38000 6257.46000 24 0.00000 0.00000 0.00000
2799 5 12.51037 105.63000 789.74200 24 0.00000 0.00000 0.00000
2799 6 14.44943 21.13290 90.80050 24 0.00000 0.00000 0.00000
2799 7 19.01386 4.84116 6.45651 24 0.00000 0.00000 0.00000
2799 8 19.84182 7.13509 6.93801 24 0.00000 0.00000 0.00000
2799 9 20.08831 6.23772 6.34041 24 0.00000 0.00000 0.00000
2799 10 20.20862 7.21100 5.72554 24 0.00000 0.00000 0.00000
2799 11 22.24883 3.63927 11.59830 24 0.00000 0.00000 0.00000
2799 12 24.16585 4.89492 17.32110 24 0.00000 0.00000 0.00000
2800 1 6.43469 579516.00000 1699280.00000 24 0.00012 0.00012 0.00059
2800 2 7.91260 11523.30000 61967.40000 24 0.00000 0.00000 0.00000
2800 3 9.46577 4548.23000 19870.10000 24 0.00000 0.00000 0.00000
2800 4 9.96906 1667.91000 8269.00000 24 0.00000 0.00000 0.00000
2800 5 12.72976 95.37500 702.25400 24 0.00000 0.00000 0.00000
2800 6 14.37727 24.70930 115.45000 24 0.00000 0.00000 0.00000
2800 7 19.08979 4.73602 6.64185 24 0.00000 0.00000 0.00000
2800 8 19.81385 6.59685 7.05618 24 0.00000 0.00000 0.00000
2800 9 20.09404 6.30306 6.51179 24 0.00000 0.00000 0.00000
2800 10 20.20253 7.30687 6.13605 24 0.00000 0.00000 0.00000
2800 11 22.41575 3.57293 12.15300 24 0.00000 0.00000 0.00000
2800 12 24.07510 5.14255 18.33850 24 0.00000 0.00000 0.00000
2801 1 6.60515 530761.00000 1775090.00000 24 0.00004 0.00004 0.00061
2801 2 8.05812 12983.70000 65295.50000 24 0.00000 0.00000 0.00000
2801 3 9.30682 4821.21000 20342.00000 24 0.00000 0.00000 0.00000
2801 4 9.69046 2021.57000 8893.99000 24 0.00000 0.00000 0.00000
2801 5 12.94051 85.61290 618.27000 24 0.00000 0.00000 0.00000
2801 6 14.29246 28.47080 142.93000 24 0.00000 0.00000 0.00000
2801 7 19.16693 4.83510 7.04537 24 0.00000 0.00000 0.00000
2801 8 19.77560 5.87560 6.90049 24 0.00000 0.00000 0.00000
2801 9 20.10147 6.44264 6.71633 24 0.00000 0.00000 0.00000
2801 10 20.19519 7.18899 6.34675 24 0.00000 0.00000 0.00000
2801 11 22.58903 3.66060 13.04590 24 0.00000 0.00000 0.00000
2801 12 23.97212 5.35501 19.29160 24 0.00000 0.00000 0.00000
2802 1 6.81461 460844.00000 1758430.00000 24 0.00001 0.00001 0.00048
2802 2 8.18137 13923.70000 59415.40000 24 0.00000 0.00000 0.00000
2802 3 9.10005 4592.38000 19009.60000 24 0.00000 0.00000 0.00000
2802 4 9.47065 2113.73000 8910.94000 24 0.00000 0.00000 0.00000
2802 5 13.14104 76.54870 540.10300 24 0.00000 0.00000 0.00000
2802 6 14.19472 32.39380 173.09100 24 0.00000 0.00000 0.00000
2802 7 19.24446 4.90957 7.34546 24 0.00000 0.00000 0.00000
2802 8 19.72802 5.14755 6.55342 24 0.00000 0.00000 0.00000
2802 9 20.11059 6.51179 6.80244 24 0.00000 0.00000 0.00000
2802 10 20.18668 7.03442 6.47895 24 0.00000 0.00000 0.00000
2802 11 22.76522 3.90496 14.36150 24 0.00000 0.00000 0.00000
2802 12 23.85679 5.53818 20.18920 24 0.00000 0.00000 0.00000
2803 1 7.05738 387630.00000 1650070.00000 24 0.00000 0.00000 0.00031
2803 2 8.23713 20561.00000 53237.80000 24 0.00000 0.00000 0.00000
2803 3 8.90222 3078.10000 10421.90000 24 0.00000 0.00000 0.00000
2803 4 9.30184 2171.48000 9837.21000 24 0.00000 0.00000 0.00000
2803 5 13.33015 68.03590 467.24600 24 0.00000 0.00000 0.00000
2803 6 14.08383 36.87930 208.16000 24 0.00000 0.00000 0.00000
2803 7 19.32165 5.17792 7.86197 24 0.00000 0.00000 0.00000
2803 8 19.67250 5.30471 7.20596 24 0.00000 0.00000 0.00000
2803 9 20.12099 6.21174 6.46629 24 0.00000 0.00000 0.00000
2803 10 20.17708 6.88978 6.57032 24 0.00000 0.00000 0.00000
2803 11 22.94114 4.21572 15.80190 24 0.00000 0.00000 0.00000
2803 12 23.72932 5.68794 20.99320 24 0.00000 0.00000 0.00000
2804 1 7.32630 318930.00000 1466640.00000 24 0.00000 0.00000 0.00017
2804 2 8.13547 52106.50000 166342.00000 24 0.00000 0.00000 0.00000
2804 3 8.83659 2701.20000 10139.90000 24 0.00000 0.00000 0.00000
2804 4 9.15614 2316.53000 11054.40000 24 0.00000 0.00000 0.00000
2804 5 13.50706 59.85630 398.61500 24 0.00000 0.00000 0.00000
2804 6 13.95963 41.32840 244.88900 24 0.00000 0.00000 0.00000
2804 7 19.39774 5.44493 8.29249 24 0.00000 0.00000 0.00000
2804 8 19.61041 5.56635 7.94308 24 0.00000 0.00000 0.00000
2804 9 20.13223 6.11217 6.31125 24 0.00000 0.00000 0.00000
2804 10 20.16662 6.64795 6.51971 24 0.00000 0.00000 0.00000
2804 11 23.11388 4.78787 18.10820 24 0.00000 0.00000 0.00000
2804 12 23.59019 5.73051 21.39510 24 0.00000 0.00000 0.00000
2805 1 7.61137 275967.00000 1311340.00000 24 0.00000 0.00000 0.00009
2805 2 7.89530 168600.00000 757643.00000 24 0.00000 0.00000 0.00003
2805 3 8.90432 3453.99000 16069.60000 24 0.00000 0.00000 0.00000
2805 4 9.02189 2598.80000 12611.20000 24 0.00000 0.00000 0.00000
2805 5 13.67114 52.40460 337.10600 24 0.00000 0.00000 0.00000
2805 6 13.82205 46.66900 288.78800 24 0.00000 0.00000 0.00000
2805 7 19.47188 5.40852 8.16392 24 0.00000 0.00000 0.00000
2805 8 19.54314 5.64596 8.34178 24 0.00000 0.00000 0.00000
2805 9 20.14386 6.22055 6.34379 24 0.00000 0.00000 0.00000
2805 10 20.15544 6.42256 6.43947 24 0.00000 0.00000 0.00000
2805 11 23.28098 5.39531 20.42720 24 0.00000 0.00000 0.00000
2805 12 23.44032 5.60660 21.12310 24 0.00000 0.00000 0.00000
2806 1 6.97959 1794180.00000 9364970.00000 12 0.00130 0.00130 0.00000
2806 2 7.00126 704464.00000 3560110.00000 12 0.00046 0.00046 0.00000
2806 3 10.24274 1521.52000 6056.60000 12 0.00000 0.00000 0.00000
2806 4 11.23859 143.21800 909.00700 12 0.00000 0.00000 0.00000
2806 5 12.40886 344.72500 437.26800 12 0.00000 0.00000 0.00000
2806 6 14.70233 7.64508 8.79871 12 0.00000 0.00000 0.00000
2806 7 18.59619 4.59667 3.47954 12 0.00000 0.00000 0.00000
2806 8 19.70539 11.96900 14.91190 12 0.00000 0.00000 0.00000
2806 9 20.03081 6.46774 8.75780 12 0.00000 0.00000 0.00000
2806 10 20.26432 7.04105 5.25386 12 0.00000 0.00000 0.00000
2806 11 21.41465 5.46018 3.17232 12 0.00000 0.00000 0.00000
2806 12 24.30642 3.96031 14.61930 12 0.00000 0.00000 0.00000
2807 1 6.94056 662604.00000 3344950.00000 24 0.00047 0.00047 0.00003
2807 2 7.03157 219028.00000 1157490.00000 24 0.00014 0.00014 0.00000
2807 3 10.23944 1578.62000 6299.88000 24 0.00000 0.00000 0.00000
2807 4 11.26647 142.71800 916.13600 24 0.00000 0.00000 0.00000
2807 5 12.37858 344.55000 541.33800 24 0.00000 0.00000 0.00000
2807 6 14.70866 7.61980 9.43330 24 0.00000 0.00000 0.00000
2807 7 18.60083 4.52938 3.41114 24 0.00000 0.00000 0.00000
2807 8 19.70947 11.73410 14.67910 24 0.00000 0.00000 0.00000
2807 9 20.03237 6.48257 8.74079 24 0.00000 0.00000 0.00000
2807 10 20.26417 7.02049 5.24634 24 0.00000 0.00000 0.00000
2807 11 21.42038 5.44415 3.38196 24 0.00000 0.00000 0.00000
2807 12 24.30357 3.95927 14.60700 24 0.00000 0.00000 0.00000
2808 1 6.87166 272879.00000 1360290.00000 24 0.00021 0.00021 0.00003
2808 2 7.07744 33601.70000 183113.00000 24 0.00002 0.00002 0.00000
2808 3 10.22880 1736.91000 6981.66000 24 0.00000 0.00000 0.00000
2808 4 11.34786 140.70900 929.59400 24 0.00000 0.00000 0.00000
2808 5 12.28990 339.97300 749.08300 24 0.00000 0.00000 0.00000
2808 6 14.72599 6.02071 8.83481 24 0.00000 0.00000 0.00000
2808 7 18.61468 4.61556 3.43690 24 0.00000 0.00000 0.00000
2808 8 19.72101 10.87350 13.70200 24 0.00000 0.00000 0.00000
2808 9 20.03696 6.46965 8.61033 24 0.00000 0.00000 0.00000
2808 10 20.26366 6.99367 5.24932 24 0.00000 0.00000 0.00000
2808 11 21.43792 5.42057 3.99470 24 0.00000 0.00000 0.00000
2808 12 24.29491 3.96398 14.60020 24 0.00000 0.00000 0.00000
2809 1 6.78110 245384.00000 1204220.00000 24 0.00021 0.00021 0.00005
2809 2 7.13938 14370.70000 79866.90000 24 0.00001 0.00001 0.00000
2809 3 10.20922 1964.46000 7981.27000 24 0.00000 0.00000 0.00000
2809 4 11.47636 137.88800 943.26000 24 0.00000 0.00000 0.00000
2809 5 12.14834 328.10400 945.11400 24 0.00000 0.00000 0.00000
2809 6 14.74994 6.48156 11.55870 24 0.00000 0.00000 0.00000
2809 7 18.63750 4.65711 3.44621 24 0.00000 0.00000 0.00000
2809 8 19.73816 9.79039 12.32830 24 0.00000 0.00000 0.00000
2809 9 20.04424 6.41244 8.34419 24 0.00000 0.00000 0.00000
2809 10 20.26297 6.99468 5.28750 24 0.00000 0.00000 0.00000
2809 11 21.46832 5.77850 5.31102 24 0.00000 0.00000 0.00000
2809 12 24.28019 3.95944 14.54730 24 0.00000 0.00000 0.00000
2810 1 6.67830 252718.00000 1196770.00000 24 0.00025 0.00025 0.00008
2810 2 7.21945 5774.37000 32497.50000 24 0.00000 0.00000 0.00000
2810 3 10.17936 2218.36000 9128.42000 24 0.00000 0.00000 0.00000
2810 4 11.64247 134.56100 947.11400 24 0.00000 0.00000 0.00000
2810 5 11.96157 338.95000 1182.77000 24 0.00000 0.00000 0.00000
2810 6 14.77509 6.96203 14.94060 24 0.00000 0.00000 0.00000
2810 7 18.66874 4.63074 3.47444 24 0.00000 0.00000 0.00000
2810 8 19.75812 9.30941 11.50480 24 0.00000 0.00000 0.00000
2810 9 20.05363 6.37213 8.03101 24 0.00000 0.00000 0.00000
2810 10 20.26219 6.92385 5.28504 24 0.00000 0.00000 0.00000
2810 11 21.51308 5.76575 6.68749 24 0.00000 0.00000 0.00000
2810 12 24.25888 3.97862 14.57510 24 0.00000 0.00000 0.00000
2811 1 6.57589 282144.00000 1251850.00000 24 0.00030 0.00030 0.00009
2811 2 7.31712 5254.86000 29805.10000 24 0.00000 0.00000 0.00000
2811 3 10.13844 2466.38000 10286.60000 24 0.00000 0.00000 0.00000
2811 4 11.73133 348.15900 1327.86000 24 0.00000 0.00000 0.00000
2811 5 11.84198 132.35200 924.60300 24 0.00000 0.00000 0.00000
2811 6 14.79647 8.68996 21.99790 24 0.00000 0.00000 0.00000
2811 7 18.70786 4.76813 3.74135 24 0.00000 0.00000 0.00000
2811 8 19.77782 8.61508 10.23100 24 0.00000 0.00000 0.00000
2811 9 20.06415 6.42951 7.79441 24 0.00000 0.00000 0.00000
2811 10 20.26144 7.07843 5.47173 24 0.00000 0.00000 0.00000
2811 11 21.57384 5.46780 7.93249 24 0.00000 0.00000 0.00000
2811 12 24.23037 4.04819 14.78750 24 0.00000 0.00000 0.00000
2812 1 6.48646 326018.00000 1309680.00000 24 0.00035 0.00035 0.00008
2812 2 7.43051 5324.21000 30308.90000 24 0.00000 0.00000 0.00000
2812 3 10.08601 2707.23000 11438.80000 24 0.00000 0.00000 0.00000
2812 4 11.47782 432.87900 1938.12000 24 0.00000 0.00000 0.00000
2812 5 12.05244 122.03000 897.99600 24 0.00000 0.00000 0.00000
2812 6 14.81008 10.80280 31.57960 24 0.00000 0.00000 0.00000
2812 7 18.75409 4.87042 4.11909 24 0.00000 0.00000 0.00000
2812 8 19.79425 8.20351 9.22583 24 0.00000 0.00000 0.00000
2812 9 20.07476 6.38957 7.44509 24 0.00000 0.00000 0.00000
2812 10 20.26078 7.18373 5.64591 24 0.00000 0.00000 0.00000
2812 11 21.65200 5.29883 9.42568 24 0.00000 0.00000 0.00000
2812 12 24.19394 4.16933 15.19590 24 0.00000 0.00000 0.00000
2813 1 6.42119 377499.00000 1326380.00000 24 0.00038 0.00038 0.00004
2813 2 7.55714 5501.49000 31292.50000 24 0.00000 0.00000 0.00000
2813 3 10.02143 2951.25000 12608.10000 24 0.00000 0.00000 0.00000
2813 4 11.19782 561.19400 2704.44000 24 0.00000 0.00000 0.00000
2813 5 12.27614 112.50300 834.58600 24 0.00000 0.00000 0.00000
2813 6 14.81311 12.98240 42.97260 24 0.00000 0.00000 0.00000
2813 7 18.80661 4.92338 4.57428 24 0.00000 0.00000 0.00000
2813 8 19.80489 7.91860 8.43807 24 0.00000 0.00000 0.00000
2813 9 20.08460 6.36774 7.18746 24 0.00000 0.00000 0.00000
2813 10 20.25997 7.28557 5.85408 24 0.00000 0.00000 0.00000
2813 11 21.74817 4.98296 10.59160 24 0.00000 0.00000 0.00000
2813 12 24.14882 4.39783 16.01200 24 0.00000 0.00000 0.00000
2814 1 6.38921 438874.00000 1315160.00000 24 0.00036 0.00036 0.00000
2814 2 7.69411 5735.13000 32416.80000 24 0.00000 0.00000 0.00000
2814 3 9.94346 3213.62000 13814.70000 24 0.00000 0.00000 0.00000
2814 4 10.90084 755.21600 3795.78000 24 0.00000 0.00000 0.00000
2814 5 12.50428 102.94000 763.80700 24 0.00000 0.00000 0.00000
2814 6 14.80375 15.22500 56.09000 24 0.00000 0.00000 0.00000
2814 7 18.86453 4.92575 5.05461 24 0.00000 0.00000 0.00000
2814 8 19.80771 7.73612 7.97003 24 0.00000 0.00000 0.00000
2814 9 20.09335 6.37101 7.06415 24 0.00000 0.00000 0.00000
2814 10 20.25872 7.37392 6.09994 24 0.00000 0.00000 0.00000
2814 11 21.86198 4.62464 11.42120 24 0.00000 0.00000 0.00000
2814 12 24.09417 4.67364 17.02700 24 0.00000 0.00000 0.00000
2815 1 6.39700 493796.00000 1273250.00000 24 0.00029 0.00029 0.00002
2815 2 7.83810 6433.08000 35867.00000 24 0.00000 0.00000 0.00000
2815 3 9.84896 3502.87000 14989.20000 24 0.00000 0.00000 0.00000
2815 4 10.59574 1004.26000 5072.11000 24 0.00000 0.00000 0.00000
2815 5 12.73171 93.99230 693.26900 24 0.00000 0.00000 0.00000
2815 6 14.78091 17.42560 70.41450 24 0.00000 0.00000 0.00000
2815 7 18.92704 4.88217 5.50565 24 0.00000 0.00000 0.00000
2815 8 19.80120 7.51994 7.75942 24 0.00000 0.00000 0.00000
2815 9 20.10153 6.39503 7.06112 24 0.00000 0.00000 0.00000
2815 10 20.25647 7.46357 6.40007 24 0.00000 0.00000 0.00000
2815 11 21.99188 4.22970 11.80580 24 0.00000 0.00000 0.00000
2815 12 24.02923 4.96659 18.14250 24 0.00000 0.00000 0.00000
2816 1 6.44863 529617.00000 1270790.00000 24 0.00018 0.00018 0.00013
2816 2 7.98518 7360.20000 40012.60000 24 0.00000 0.00000 0.00000
2816 3 9.73048 3800.88000 15866.00000 24 0.00000 0.00000 0.00000
2816 4 10.29607 1298.99000 6218.87000 24 0.00000 0.00000 0.00000
2816 5 12.95463 85.37410 622.71600 24 0.00000 0.00000 0.00000
2816 6 14.74394 19.68820 86.20850 24 0.00000 0.00000 0.00000
2816 7 18.99326 4.81229 5.89896 24 0.00000 0.00000 0.00000
2816 8 19.78441 7.33449 7.86205 24 0.00000 0.00000 0.00000
2816 9 20.10999 6.44145 7.14029 24 0.00000 0.00000 0.00000
2816 10 20.25281 7.55461 6.74683 24 0.00000 0.00000 0.00000
2816 11 22.13539 4.01384 12.34340 24 0.00000 0.00000 0.00000
2816 12 23.95336 5.20909 19.12000 24 0.00000 0.00000 0.00000
2817 1 6.54552 539480.00000 1368460.00000 24 0.00009 0.00009 0.00028
2817 2 8.12989 8487.27000 43999.20000 24 0.00000 0.00000 0.00000
2817 3 9.57237 4019.17000 16324.50000 24 0.00000 0.00000 0.00000
2817 4 10.02506 1545.41000 6531.61000 24 0.00000 0.00000 0.00000
2817 5 13.17006 77.16090 554.06000 24 0.00000 0.00000 0.00000
2817 6 14.69250 23.18820 108.92800 24 0.00000 0.00000 0.00000
2817 7 19.06239 4.71707 6.20008 24 0.00000 0.00000 0.00000
2817 8 19.75707 6.63922 7.57236 24 0.00000 0.00000 0.00000
2817 9 20.11943 6.50089 7.24976 24 0.00000 0.00000 0.00000
2817 10 20.24744 7.57252 7.05238 24 0.00000 0.00000 0.00000
2817 11 22.28948 3.96870 13.14910 24 0.00000 0.00000 0.00000
2817 12 23.86600 5.44101 20.10710 24 0.00000 0.00000 0.00000
2818 1 6.68672 511475.00000 1493380.00000 24 0.00003 0.00003 0.00036
2818 2 8.26204 9625.52000 44942.80000 24 0.00000 0.00000 0.00000
2818 3 9.36186 3984.79000 16631.80000 24 0.00000 0.00000 0.00000
2818 4 9.80795 1684.69000 6779.52000 24 0.00000 0.00000 0.00000
2818 5 13.37578 69.10880 486.56300 24 0.00000 0.00000 0.00000
2818 6 14.62642 26.23230 131.12300 24 0.00000 0.00000 0.00000
2818 7 19.13368 4.85190 6.73978 24 0.00000 0.00000 0.00000
2818 8 19.71969 5.86543 7.17286 24 0.00000 0.00000 0.00000
2818 9 20.13022 6.49534 7.27583 24 0.00000 0.00000 0.00000
2818 10 20.24028 7.33950 7.11423 24 0.00000 0.00000 0.00000
2818 11 22.45077 4.01332 14.05570 24 0.00000 0.00000 0.00000
2818 12 23.76686 5.51988 20.56790 24 0.00000 0.00000 0.00000
2819 1 6.86926 449202.00000 1532910.00000 24 0.00001 0.00001 0.00033
2819 2 8.35519 11496.50000 39593.10000 24 0.00000 0.00000 0.00000
2819 3 9.13396 3065.44000 11590.90000 24 0.00000 0.00000 0.00000
2819 4 9.63908 1801.56000 7814.29000 24 0.00000 0.00000 0.00000
2819 5 13.57017 61.55160 423.33300 24 0.00000 0.00000 0.00000
2819 6 14.54560 29.59570 156.35800 24 0.00000 0.00000 0.00000
2819 7 19.20632 5.07942 7.34962 24 0.00000 0.00000 0.00000
2819 8 19.67322 5.27356 6.88614 24 0.00000 0.00000 0.00000
2819 9 20.14231 6.46481 7.25101 24 0.00000 0.00000 0.00000
2819 10 20.23137 7.14835 7.18213 24 0.00000 0.00000 0.00000
2819 11 22.61592 4.08948 14.90070 24 0.00000 0.00000 0.00000
2819 12 23.65590 5.59772 21.04570 24 0.00000 0.00000 0.00000
2820 1 7.08844 389685.00000 1522320.00000 24 0.00000 0.00000 0.00025
2820 2 8.33735 24476.60000 54974.40000 24 0.00000 0.00000 0.00000
2820 3 8.98955 1781.55000 5561.30000 24 0.00000 0.00000 0.00000
2820 4 9.49320 1953.60000 9052.49000 24 0.00000 0.00000 0.00000
2820 5 13.75196 54.95980 367.96400 24 0.00000 0.00000 0.00000
2820 6 14.45000 32.92780 182.84100 24 0.00000 0.00000 0.00000
2820 7 19.27950 5.38567 8.00292 24 0.00000 0.00000 0.00000
2820 8 19.61902 5.43957 7.50627 24 0.00000 0.00000 0.00000
2820 9 20.15538 6.30596 7.05621 24 0.00000 0.00000 0.00000
2820 10 20.22088 7.03301 7.28674 24 0.00000 0.00000 0.00000
2820 11 22.78180 4.28737 16.04120 24 0.00000 0.00000 0.00000
2820 12 23.53341 5.70034 21.61660 24 0.00000 0.00000 0.00000
2821 1 7.33793 318178.00000 1376900.00000 24 0.00000 0.00000 0.00015
2821 2 8.15531 66289.20000 261561.00000 24 0.00000 0.00000 0.00000
2821 3 9.00127 3331.32000 14292.80000 24 0.00000 0.00000 0.00000
2821 4 9.35574 2166.98000 10450.50000 24 0.00000 0.00000 0.00000
2821 5 13.92032 48.80570 317.01200 24 0.00000 0.00000 0.00000
2821 6 14.33958 36.44200 211.67600 24 0.00000 0.00000 0.00000
2821 7 19.35235 5.62936 8.47209 24 0.00000 0.00000 0.00000
2821 8 19.55849 5.73059 8.24966 24 0.00000 0.00000 0.00000
2821 9 20.16902 6.01157 6.68487 24 0.00000 0.00000 0.00000
2821 10 20.20910 6.79173 7.21695 24 0.00000 0.00000 0.00000
2821 11 22.94549 4.42810 16.83290 24 0.00000 0.00000 0.00000
2821 12 23.39994 5.60881 21.41780 24 0.00000 0.00000 0.00000
2822 1 7.60948 270176.00000 1244140.00000 24 0.00000 0.00000 0.00008
2822 2 7.89051 174371.00000 803405.00000 24 0.00000 0.00000 0.00003
2822 3 9.09861 3308.29000 15971.00000 24 0.00000 0.00000 0.00000
2822 4 9.22288 2657.19000 13045.70000 24 0.00000 0.00000 0.00000
2822 5 14.07460 44.31830 278.33100 24 0.00000 0.00000 0.00000
2822 6 14.21442 40.44250 244.72200 24 0.00000 0.00000 0.00000
2822 7 19.42388 5.58085 8.39038 24 0.00000 0.00000 0.00000
2822 8 19.49299 5.79164 8.57950 24 0.00000 0.00000 0.00000
2822 9 20.18281 6.12706 6.74251 24 0.00000 0.00000 0.00000
2822 10 20.19630 6.43561 6.97654 24 0.00000 0.00000 0.00000
2822 11 23.10444 5.14246 19.69420 24 0.00000 0.00000 0.00000
2822 12 23.25649 5.46564 20.95100 24 0.00000 0.00000 0.00000
2823 1 7.19511 1337380.00000 7565100.00000 12 0.00072 0.00072 0.00000
2823 2 7.32342 28675.70000 140165.00000 12 0.00001 0.00001 0.00000
2823 3 10.41035 1672.99000 6663.86000 12 0.00000 0.00000 0.00000
2823 4 11.67563 116.37300 717.54600 12 0.00000 0.00000 0.00000
2823 5 12.45572 396.15800 281.76600 12 0.00000 0.00000 0.00000
2823 6 14.80036 7.39967 12.82150 12 0.00000 0.00000 0.00000
2823 7 18.64673 4.75313 3.74802 12 0.00000 0.00000 0.00000
2823 8 19.63928 12.47620 14.29860 12 0.00000 0.00000 0.00000
2823 9 20.03768 6.40874 8.93048 12 0.00000 0.00000 0.00000
2823 10 20.30105 7.29731 5.93890 12 0.00000 0.00000 0.00000
2823 11 21.38677 5.76958 3.80602 12 0.00000 0.00000 0.00000
2823 12 24.06965 4.10274 15.47570 12 0.00000 0.00000 0.00000
