0.81333333	3.75756600	3.90459600	4.45453500	5.82281700	6.00546000	6.26685000	8.40238200	8.86332000	8.97597600
0.82000000	3.74695500	3.90144600	4.45066200	5.80568700	6.01077900	6.27990600	8.40537600	8.86840500	8.96980500
0.82666667	3.73294200	3.89872200	4.44980100	5.78804700	6.01617600	6.29268600	8.40814200	8.87348100	8.96367300
0.83333333	3.71568300	3.89643600	4.45186500	5.76998700	6.02159700	6.30514800	8.41066500	8.87853300	8.95761000
0.84000000	3.69545400	3.89460300	4.45665900	5.75160300	6.02700000	6.31725900	8.41293600	8.88354300	8.95164900
0.84666667	3.67261800	3.89322000	4.46391000	5.73297900	6.03235200	6.32899200	8.41494300	8.88849000	8.94582000
0.85333333	3.64759500	3.89229000	4.47328800	5.71420500	6.03762000	6.34031700	8.41668000	8.89335900	8.94015000
0.86000000	3.62082600	3.89180100	4.48444800	5.69536500	6.04278300	6.35121300	8.41815600	8.89812900	8.93466600
0.86666667	3.59275500	3.89174100	4.49704500	5.67655200	6.04781700	6.36166200	8.41936800	8.90279100	8.92938600
0.87333333	3.56380800	3.89208900	4.51074600	5.65785000	6.05269800	6.37164600	8.42032800	8.90732400	8.92433100
0.88000000	3.53439000	3.89282100	4.52524500	5.63935200	6.05741700	6.38115600	8.42104800	8.91171300	8.91951600
0.88666667	3.50487300	3.89390700	4.54026000	5.62114500	6.06195300	6.39017700	8.42154600	8.91495000	8.91594900
0.89333333	3.47559900	3.89531400	4.55553900	5.60332500	6.06629100	6.39870300	8.42183700	8.91064500	8.92001100
0.90000000	3.44687100	3.89700000	4.57085400	5.58597900	6.07042200	6.40672800	8.42194500	8.90660700	8.92389300
0.90666667	3.41897100	3.89892300	4.58600100	5.56920000	6.07433100	6.41424300	8.42189100	8.90283900	8.92758000
0.91333333	3.39213900	3.90103500	4.60079700	5.55308400	6.07800900	6.42124500	8.42170200	8.89934400	8.93106000
0.92000000	3.36659100	3.90328500	4.61508300	5.53771500	6.08144700	6.42773100	8.42139900	8.89612200	8.93432400
0.92666667	3.34252200	3.90562200	4.62871500	5.52318300	6.08463900	6.43370100	8.42101200	8.89317000	8.93736000
0.93333333	3.32009400	3.90799200	4.64156100	5.50957800	6.08757600	6.43915200	8.42056200	8.89049100	8.94016500
0.94000000	3.29944800	3.91034100	4.65351000	5.49697800	6.09025200	6.44408400	8.42007600	8.88807600	8.94272400
0.94666667	3.28070400	3.91261500	4.66446000	5.48546700	6.09265800	6.44849700	8.41957500	8.88592800	8.94503400
0.95333333	3.26396400	3.91476600	4.67432100	5.47511700	6.09479400	6.45238800	8.41908000	8.88404100	8.94708600
0.96000000	3.24930900	3.91674000	4.68302100	5.46599700	6.09665100	6.45576000	8.41860900	8.88241200	8.94887700
0.96666667	3.23680800	3.91849500	4.69049100	5.45817000	6.09822900	6.45861300	8.41818300	8.88103800	8.95040100
0.97333333	3.22651500	3.91999200	4.69667700	5.45168700	6.09952500	6.46094700	8.41781400	8.87991900	8.95165500
0.98000000	3.21846900	3.92119200	4.70153400	5.44659600	6.10053600	6.46276200	8.41751100	8.87904900	8.95263000
0.98666667	3.21270000	3.92207100	4.70502600	5.44293300	6.10125900	6.46405800	8.41729200	8.87843100	8.95333200
0.99333333	3.20923200	3.92260500	4.70713200	5.44072500	6.10169100	6.46483500	8.41715400	8.87805900	8.95375200
1.00000000	3.20807400	3.92278500	4.70783700	5.43998700	6.10183800	6.46509300	8.41710900	8.87793600	8.95389300
