# f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
8.245988245988245424e+00 4.200092402032844507e-01 2.253919053681129048e-01
2.179166179166179163e+00 3.725241116231248206e-02 1.033605122829147661e-02
3.044643044643044583e+00 5.588965147213342116e-02 8.523099126805776943e-03
5.446115446115445735e+00 5.533574966106853399e-01 2.982477738074392620e-02
6.699726699726699763e+00 1.499430216517723125e-01 2.945411934244474700e-02
8.024738024738024222e+00 5.470070509208863063e-01 2.490032597179051288e-01
8.259278259278259426e+00 4.129808129114321269e-01 2.270981688763941408e-01
2.183267183267183054e+00 3.610538439597497234e-02 1.044040247422436084e-02
3.039093039093038850e+00 5.644009730272774722e-02 8.429152846146549180e-03
5.399195399195399148e+00 4.883551709487276571e-01 2.925838535802150614e-02
6.714996714996714466e+00 1.315107694169075636e-01 2.999325488004813897e-02
8.030528030528030214e+00 5.443184044938927935e-01 2.473916210749749212e-01
8.272808272808271468e+00 4.117564707529378643e-01 2.280112422783068249e-01
2.184068184068184149e+00 3.462088400965230434e-02 1.048564145367503198e-02
3.022113022113021685e+00 5.648026297210439334e-02 8.197076881564596684e-03
5.306045306045305665e+00 3.785455522790334704e-01 1.798912938196173955e-02
6.765396765396765488e+00 1.227180577167569092e-01 3.182222912008927929e-02
8.037218037218035960e+00 5.471896340395727698e-01 2.447455177686060079e-01
8.286608286608286633e+00 4.100326796045645206e-01 2.292760487454485741e-01
2.180840180840180498e+00 3.262270213841812067e-02 1.037661551319891268e-02
2.995427995427995427e+00 5.756522139584148434e-02 8.009146621096596003e-03
5.173265173265173544e+00 3.076932544407828818e-01 1.309004950065024812e-02
6.841176841176840107e+00 1.105028542887262766e-01 3.397217391933295139e-02
8.045648045648045255e+00 5.455209998308885311e-01 2.404949386577199255e-01
8.301188301188300755e+00 4.139809651552221470e-01 2.310007848370054517e-01
2.172230172230172229e+00 3.071913494915983270e-02 1.023761874883672221e-02
2.960876960876960950e+00 5.737860122445934824e-02 7.624841490663133645e-03
5.009345009345009814e+00 2.034066546521135777e-01 9.631001733552746469e-03
6.933156933156932489e+00 1.131878567539759961e-01 3.439101147074708625e-02
8.057198057198055707e+00 5.450601201312504918e-01 2.371502701103335164e-01
8.316998316998317264e+00 4.203835579582811399e-01 2.293111089545228076e-01
2.156315156315156134e+00 2.863368638668647992e-02 1.007095080871053643e-02
2.919305919305919428e+00 5.743759405406026475e-02 7.385489590219533260e-03
4.823674823674823031e+00 1.691649510521214261e-01 7.055999023220470116e-03
7.034917034917034684e+00 1.268143969848609109e-01 2.900327521306925518e-02
8.073638073638072399e+00 5.437028337791696142e-01 2.315915305103321831e-01
8.334128334128333648e+00 4.175034130904020091e-01 2.323809507017463583e-01
2.130839130839131013e+00 2.661067780057425891e-02 1.004927379772375430e-02
2.869163869163869229e+00 5.780112943406914144e-02 7.286190030325307918e-03
4.626874626874626806e+00 1.458382857584538672e-01 5.201351662341067300e-03
7.143367143367142624e+00 1.486341266927569127e-01 2.628893644602890711e-02
8.096708096708095326e+00 5.459468902865128870e-01 2.266193896772078498e-01
8.352038352038352542e+00 4.325109857790387924e-01 2.409066133707210566e-01
2.093615093615093237e+00 2.036104199668522380e-02 5.990922650353470817e-03
2.805368805368805507e+00 5.720005720005719163e-02 7.117863327619264498e-03
4.431304431304431191e+00 1.493756843273538193e-01 3.893718961319379140e-03
7.258027258027257567e+00 1.747576548221753678e-01 2.473746564576809540e-02
8.127758127758127671e+00 5.496619578958940044e-01 2.217637392161689869e-01
8.369468369468370028e+00 4.404374424678590971e-01 2.397733769354817024e-01
2.042963042963042763e+00 1.724580969938829117e-02 4.991103505344067146e-03
2.719580719580719563e+00 5.311689967279990127e-02 7.143347952709810759e-03
4.250224250224250433e+00 1.058273849524041244e-01 3.002382889032688667e-03
7.379677379677379356e+00 2.068119727587269530e-01 2.362786657729172568e-02
8.167208167208167779e+00 5.551392011546895100e-01 2.195971690919771846e-01
8.384828384828384884e+00 3.672959670902813389e-01 1.519603709152767823e-01
2.033645033645033351e+00 2.296691157050037915e-02 4.824812556713302565e-03
2.039021039021038817e+00 2.334506812090877612e-02 4.928145925608548236e-03
3.979923979923979172e+00 6.766769747125814249e-02 2.036278093458898045e-03
8.003528003528003865e+00 5.887617163581555513e-01 2.606639836628114049e-01
8.026568026568027037e+00 5.810912894415712904e-01 2.490507606463283341e-01
8.442818442818442293e+00 2.822490735174161824e-01 7.255050532803429542e-02
2.060510060510060359e+00 2.557780255982647702e-02 5.265591013161021773e-03
2.121629121629121428e+00 2.885053690849186808e-02 7.957046396429238999e-03
4.154944154944154810e+00 7.865716488114903038e-02 2.611046867209600251e-03
7.962397962397962381e+00 5.884499052595653090e-01 2.817871941428166105e-01
8.010878010878011324e+00 5.632692145210803636e-01 2.555798763555466868e-01
8.386178386178386290e+00 3.564160230387317663e-01 1.480453142353164997e-01
2.076443076443076130e+00 2.796811634736400334e-02 5.582527763362524556e-03
2.228873228873228474e+00 3.582226425367894540e-02 1.090421511104238024e-02
4.318534318534318572e+00 1.097080668341543219e-01 3.296078113541408075e-03
7.911577911577911237e+00 5.971147415687398929e-01 3.183655479691532841e-01
7.996567996567996772e+00 5.601487755147767089e-01 2.629165078479594464e-01
8.325488325488326069e+00 4.520959166696806308e-01 2.338267130866908128e-01
2.087180087180086741e+00 2.989429377720380712e-02 5.813359656009581440e-03
2.350334350334350120e+00 3.922814698002110440e-02 8.358730834801668744e-03
4.470424470424470442e+00 1.236414891380951814e-01 4.113768897197358360e-03
7.839337839337838787e+00 2.649820872109045489e-01 2.299731060204843192e-02
7.984507984507983380e+00 5.551546105590406954e-01 2.701068666401484353e-01
8.271068271068271471e+00 4.544607595857135252e-01 2.276678030259771390e-01
2.096099096099095949e+00 3.159477801508966260e-02 6.049544827891633302e-03
2.477651477651477752e+00 4.791038840951884065e-02 7.600600937507482127e-03
4.611814611814612164e+00 1.287652570733974766e-01 5.079545710170132317e-03
7.738987738987739284e+00 2.346558537249270049e-01 2.250903121717751088e-02
7.975747975747975893e+00 5.584252408208850715e-01 2.738270187169754011e-01
8.229908229908229345e+00 4.524927827401153402e-01 2.225143292835547182e-01
2.105750105750105572e+00 3.296250515039143153e-02 6.295946469299628853e-03
2.603498603498603181e+00 5.503123022315163648e-02 7.348996813462658345e-03
4.744504744504744131e+00 1.473691656547317375e-01 6.224996669861158731e-03
7.613467613467613582e+00 2.259667422148808058e-01 2.252252751271362555e-02
7.970197970197969717e+00 5.648760097158673776e-01 2.766156248086139580e-01
8.202278202278201036e+00 4.550791382621437453e-01 2.205437947369825458e-01
2.117552117552117252e+00 3.514469069157722531e-02 7.583221629568515608e-03
2.722016722016721957e+00 5.876407399572197710e-02 7.138258567521609324e-03
4.870174870174870385e+00 1.705850042134496036e-01 7.618206440343702236e-03
7.470877470877470117e+00 2.007334801364184795e-01 2.299670741565575799e-02
7.967287967287967732e+00 5.740198610871936058e-01 2.794762362758781427e-01
8.185448185448185754e+00 4.470612429196675897e-01 2.195376044357004730e-01
2.131760131760131571e+00 3.858441498310002243e-02 1.015765885265765799e-02
2.828960828960828788e+00 6.248047485160887482e-02 7.166646027126904496e-03
4.989994989994989361e+00 2.236085955144115622e-01 9.298570632889389259e-03
7.319677319677319716e+00 1.506831976180000032e-01 2.403976748519009651e-02
7.966507966507966110e+00 5.989673802364723354e-01 2.801058120732333179e-01
8.177228177228176520e+00 4.318460555181288796e-01 2.193193263598509912e-01
2.147714147714147703e+00 3.997217936316323911e-02 1.039897110887745384e-02
2.921657921657921264e+00 6.432936635574139361e-02 7.402831199008958092e-03
5.104025104025103232e+00 2.788210331434561873e-01 1.141511398563864292e-02
7.167427167427166346e+00 1.097952757288759296e-01 2.583696134216714735e-02
7.967317967317966598e+00 6.068034806247648572e-01 2.794302433134365771e-01
8.176478176478175541e+00 4.150393664839110430e-01 2.193762520756597501e-01
2.164226164226163984e+00 4.079251702067773072e-02 1.012501138915408889e-02
2.998793998793998661e+00 6.039960377859920904e-02 8.032708589560488485e-03
5.210705210705210533e+00 3.267439960790720077e-01 1.417382465169019119e-02
7.021147021147021050e+00 9.552923194497515980e-02 2.935244473612936417e-02
7.969507969507968248e+00 5.928174240897288172e-01 2.771927987881054323e-01
8.182178182178180492e+00 4.060996162358626593e-01 2.196035779473993754e-01
2.180000180000179810e+00 4.190552817727714874e-02 1.035637106989473546e-02
3.060093060093060036e+00 5.882872018119245788e-02 8.904350626126321042e-03
5.306435306435306032e+00 3.987129545826073596e-01 1.800492532561993528e-02
6.887886887886887521e+00 1.048338907001855613e-01 3.473867302782551042e-02
7.972777972777972622e+00 5.829136355157620297e-01 2.752509155951853304e-01
8.193128193128192294e+00 4.009140841117748710e-01 2.195017902436353641e-01
2.193950193950194194e+00 4.185116053268157083e-02 1.056575214645226642e-02
3.105813105813105768e+00 5.926206872029489425e-02 1.042728317018366477e-02
5.385035385035385147e+00 4.756989206391490366e-01 2.547161888395342230e-02
6.774996774996774995e+00 1.018371420424457330e-01 3.215187048368651351e-02
7.976917976917976105e+00 5.703400367298984142e-01 2.728257293051338239e-01
8.207678207678206661e+00 4.004404845329862517e-01 2.217362188370031462e-01
2.205377205377205385e+00 4.173361433966988471e-02 1.085128550508509399e-02
3.136473136473136414e+00 6.017354049077539707e-02 1.164296764547186232e-02
5.437625437625436930e+00 5.361326606655550941e-01 2.987815937649571790e-02
6.690636690636689643e+00 1.303228749226207905e-01 2.914724826517101769e-02
7.981687981687980660e+00 5.612365162926961082e-01 2.708420000562218322e-01
8.224148224148223107e+00 3.984174857466143971e-01 2.219903111049177646e-01
2.213942213942214021e+00 4.047976618887048905e-02 1.080484015284907152e-02
3.152733152733152355e+00 6.045181687935630155e-02 1.217331928123191118e-02
5.453555453555453347e+00 5.523000535731051874e-01 2.783151024699774892e-02
6.642846642846642169e+00 1.557004261520663901e-01 2.707492601483479921e-02
7.986937986937986622e+00 5.551761851623612243e-01 2.694124483055805874e-01
8.241098241098239185e+00 3.938139701567773265e-01 2.238726296415611550e-01
2.219489219489219511e+00 3.910068426197458452e-02 1.086972038921124248e-02
3.155313155313155260e+00 6.052316221417936709e-02 1.225953723623498387e-02
5.424425424425423969e+00 5.126417454426148712e-01 3.027094681557617600e-02
6.636216636216635933e+00 1.414307130936554302e-01 2.677778131814296733e-02
7.992667992667993104e+00 5.538294537580097376e-01 2.650951417000047550e-01
8.257598257598257163e+00 3.962357602773650123e-01 2.269662218529963083e-01
2.221736221736221761e+00 3.744771362984433000e-02 1.083443398523971889e-02
3.145233145233144789e+00 6.028563333072094882e-02 1.195651147221456212e-02
5.348705348705347973e+00 3.995604834681850126e-01 2.077600131272133374e-02
6.668526668526667756e+00 1.305189957346392093e-01 2.804096672185436498e-02
7.999267999267998697e+00 5.603716384706337594e-01 2.620038114375421445e-01
8.273408273408271896e+00 3.941259468875873972e-01 2.282815451805246254e-01
2.219996219996219544e+00 3.556377473905079911e-02 1.087722251997014569e-02
3.123633123633123176e+00 5.989207448178382465e-02 1.094832311600678516e-02
5.232125232125231840e+00 3.306659612459493247e-01 1.487269148590399798e-02
6.731286731286731495e+00 1.185606734246250488e-01 3.065574203495368896e-02
8.007548007548006552e+00 5.596941830983550581e-01 2.580340909907455904e-01
8.288798288798288283e+00 3.955539733396622459e-01 2.297175057865880610e-01
2.212997212997212859e+00 3.373978528000647764e-02 1.080453855965273109e-02
3.091323091323090910e+00 5.974322362486035598e-02 9.919362528401240442e-03
5.084525084525084893e+00 2.625629822953781112e-01 1.101667167412684507e-02
6.814866814866815226e+00 1.127160626025011658e-01 3.343183200894420809e-02
8.018888018888018721e+00 5.582475492932585937e-01 2.519419084247217500e-01
8.304368304368304976e+00 4.031786605598538520e-01 2.308680838306168548e-01
2.198933198933199051e+00 3.165258126800240407e-02 1.068054605680834705e-02
3.047733047733047318e+00 5.896330713397052170e-02 8.583568562671509833e-03
4.917424917424916941e+00 1.877867268585721727e-01 8.226972307151584479e-03
6.911946911946911243e+00 1.200157460658838326e-01 3.434690346578268827e-02
8.035058035058034065e+00 5.551268742471091588e-01 2.458395470883214806e-01
8.320538320538320320e+00 4.101773196552869760e-01 2.308530041707999025e-01
2.175659175659175659e+00 2.931760346182261598e-02 1.028003029207172694e-02
2.989805989805989661e+00 5.806357961968355158e-02 7.873278886146410638e-03
4.743724743724743398e+00 1.520105677746716732e-01 6.223677199627180613e-03
7.018567018567018145e+00 1.307071649746624209e-01 2.961256886797072885e-02
8.057798057798057911e+00 5.501760563380281299e-01 2.369414168218696159e-01
8.337338337338337624e+00 4.102934418696251861e-01 2.323017824877077475e-01
2.141090141090141064e+00 2.750002750002750185e-02 1.076842277439127825e-02
2.911487911487911084e+00 5.848295221942803601e-02 7.373312764917394971e-03
4.577344577344577559e+00 1.437820723885221696e-01 4.835330619435584953e-03
7.133767133767133117e+00 1.499738295667406018e-01 2.646725342336364237e-02
8.088518088518089399e+00 5.475611625818603834e-01 2.276900455242070742e-01
8.354078354078353641e+00 4.241511674760884976e-01 2.397997663401612578e-01
2.091836091836091871e+00 2.742897267525742228e-02 5.867080944107255260e-03
2.093828093828093984e+00 2.781107381337101156e-02 5.980668481677984573e-03
4.339474339474339359e+00 1.038395720148199836e-01 3.400372810749979335e-03
7.956877956877955960e+00 5.981540964583296205e-01 2.865930817264597530e-01
7.980307980307979498e+00 5.802315123734370639e-01 2.716400910520307965e-01
8.356388356388356087e+00 4.169637533409221164e-01 2.399426461169262836e-01
2.106692106692106492e+00 3.009609683720118264e-02 6.325087911895771638e-03
2.167763167763167687e+00 3.467009669489968388e-02 1.026830585656409583e-02
4.502014502014501929e+00 1.089476528317673831e-01 4.302830132151627858e-03
7.917307917307917720e+00 6.269317334035496847e-01 3.391268466135531900e-01
7.969357969357968585e+00 5.775706224478598383e-01 2.775403849468847661e-01
8.297588297588298190e+00 4.138747366721988175e-01 2.297849872642686309e-01
2.115302115302115205e+00 3.318918165434794898e-02 7.279668077454503304e-03
2.268407268407268251e+00 3.941228402068356479e-02 1.056605373964860511e-02
4.649104649104648601e+00 1.206297354710530872e-01 5.370884737832462043e-03
7.858927858927858168e+00 2.832419877922703333e-01 2.312247177852862906e-02
7.959157959157958651e+00 5.737037164526751498e-01 2.849493988064186745e-01
8.240438240438239248e+00 4.182997787194170924e-01 2.237614171504115901e-01
2.121959121959121841e+00 3.587752846881884367e-02 8.406156364925788937e-03
2.387414387414387384e+00 4.379510896223109961e-02 8.052726837967410373e-03
4.780834780834780418e+00 1.377841280951482283e-01 6.593128865141005025e-03
7.770487770487770618e+00 2.422785816042718476e-01 2.258884031675840315e-02
7.950997950997951591e+00 5.671056064060249202e-01 2.870300148696541265e-01
8.195408195408194985e+00 4.239443784975411300e-01 2.196160186667483194e-01
2.129363129363129215e+00 3.857801438959936741e-02 9.881060192466338543e-03
2.516714516714516403e+00 5.563839494358267107e-02 7.484374459468795711e-03
4.898524898524898141e+00 1.638154586095671439e-01 7.973671721377362243e-03
7.651387651387651090e+00 2.278599845966650661e-01 2.247295313106559972e-02
7.945297945297945752e+00 5.666717667125670266e-01 2.855586170630210474e-01
8.165648165648164536e+00 4.338131306558386524e-01 2.198531463173689082e-01
2.139152139152139309e+00 4.040159182271781807e-02 1.076797038459677280e-02
2.648477648477648216e+00 5.976821884731012974e-02 7.204232079220506541e-03
5.004545004545004616e+00 1.954655892603386624e-01 9.549269977345198682e-03
7.509817509817509062e+00 2.111539988344299235e-01 2.286856800636172943e-02
7.941817941817940429e+00 5.757284404092277708e-01 2.860543608795013126e-01
8.148368148368149377e+00 4.363001745200698611e-01 2.194716309240015706e-01
2.151812151812151797e+00 4.080283661320135286e-02 1.006963133847655831e-02
2.775569775569775466e+00 6.517800112106161836e-02 7.135958919399532606e-03
5.101535101535101369e+00 2.412382275744943960e-01 1.136090260859692024e-02
7.355437355437355329e+00 1.592501230207200302e-01 2.378725858155626358e-02
7.940227940227939207e+00 5.980718164637209844e-01 2.856325073961237804e-01
8.140748140748140571e+00 4.219676350823891586e-01 2.202580351834524108e-01
2.166845166845166482e+00 4.211483874228245938e-02 1.016052398802286781e-02
2.891942891942891780e+00 6.972965811548625936e-02 7.343115746134071080e-03
5.192225192225192743e+00 2.933643908435106251e-01 1.362545282244895586e-02
7.196767196767196673e+00 1.192577398273148015e-01 2.545224152108871776e-02
7.940257940257940739e+00 6.003337855847851179e-01 2.856875481544554063e-01
8.141228141228141979e+00 4.081899226071906694e-01 2.200322172776944807e-01
2.183123183123182987e+00 4.381890522847176755e-02 1.043531308903616200e-02
2.993018993018992990e+00 6.613625391030601708e-02 7.926321589552323688e-03
5.278235278235277939e+00 3.433995178670769532e-01 1.664213876881796492e-02
7.041097041097041043e+00 1.006764450341846862e-01 2.869975936010478457e-02
7.941667941667940767e+00 5.903013488385820962e-01 2.860588847774463983e-01
8.148878148878148764e+00 3.947108742845865104e-01 2.194761548219466563e-01
2.199299199299199259e+00 4.471551986263391787e-02 1.069027243739024274e-02
3.076023076023076008e+00 6.326671348403464790e-02 9.327335083990107370e-03
5.359235359235358764e+00 3.925555760556800333e-01 2.169593595985075743e-02
6.895146895146894828e+00 1.039934525722260583e-01 3.482730372839928229e-02
7.944337944337943824e+00 5.826656955571740681e-01 2.857742561984025764e-01
8.162528162528161602e+00 3.888538920386054309e-01 2.196190345987116543e-01
2.214164214164214162e+00 4.496625282725314615e-02 1.080442546220410603e-02
3.139953139953139960e+00 6.360594842829701834e-02 1.176073978864177957e-02
5.431535431535430725e+00 4.730883681762916293e-01 3.006699441655273294e-02
6.765606765606765549e+00 1.031572301871065828e-01 3.184846772817066796e-02
7.948087948087946941e+00 5.738386939431325828e-01 2.846640162443840327e-01
8.180438180438180495e+00 3.871032675386812949e-01 2.195824664236557255e-01
2.226857226857226646e+00 4.501584557764332778e-02 1.087767490976465287e-02
3.185343185343185279e+00 6.225797213333167379e-02 1.108347456711566981e-02
5.487245487245486331e+00 5.741253200748659413e-01 2.274951409210737574e-02
6.660396660396660451e+00 1.307803269769735044e-01 2.771562306130494549e-02
7.952587952587952813e+00 5.687117541345344529e-01 2.875928631723195794e-01
8.200688200688199814e+00 3.826960168998561618e-01 2.202523803110210954e-01
2.236877236877236719e+00 4.393190554640307582e-02 1.103322160077588147e-02
3.213513213513213618e+00 6.038902610617598310e-02 9.336005888384820220e-03
5.514185514185514059e+00 5.944773058288499445e-01 2.102764313591569748e-02
6.588936588936588734e+00 1.622457406436937366e-01 2.521025068017716461e-02
7.957687957687956448e+00 5.633295026927149785e-01 2.854481585548623301e-01
8.221388221388220785e+00 3.792691483511274053e-01 2.219167977633104138e-01
2.243936243936243802e+00 4.232051868027694730e-02 1.122201894168335483e-02
3.226053226053225753e+00 5.968332030247507081e-02 8.415392656563634027e-03
5.499305499305498834e+00 5.647069453307206333e-01 2.188880480890878846e-02
6.560016560016559417e+00 1.589585038825614693e-01 2.397119273217278648e-02
7.963357963357962532e+00 5.602805885187301937e-01 2.810011668748612079e-01
8.241188241188242003e+00 3.775864673010119188e-01 2.238986420547453282e-01
2.247674247674247283e+00 4.037907879169644332e-02 1.123129293247074161e-02
3.224553224553224240e+00 6.016702365767370025e-02 8.503721763941072403e-03
5.436515436515437116e+00 4.904004119363460923e-01 2.989146717628412414e-02
6.575526575526574824e+00 1.459008428691692394e-01 2.448488134383516868e-02
7.969867969867968860e+00 5.650387899129275526e-01 2.768418197058672980e-01
8.259338259338258936e+00 3.777333731212486612e-01 2.270996768423758361e-01
2.247398247398247229e+00 3.842710186640434233e-02 1.124776746082069637e-02
3.210003210003209873e+00 5.702977524565575745e-02 9.515303043607651473e-03
5.330735330735330457e+00 3.563398199058550597e-01 1.947311870454196403e-02
6.627816627816627282e+00 1.304018986516443657e-01 2.641176027523748152e-02
7.978027978027978584e+00 5.696707303178762949e-01 2.720747622462526549e-01
8.275898275898276424e+00 3.792979195509112444e-01 2.284964303329153068e-01
2.241893241893241573e+00 3.635438252081288346e-02 1.117157747959585459e-02
3.182433182433182406e+00 5.722755392266268282e-02 1.149865530102421596e-02
5.193995193995194271e+00 3.424540255470702732e-01 1.368369800849169628e-02
6.705396705396704959e+00 1.187579345144997578e-01 2.958829061566553217e-02
7.989187989187988670e+00 5.726261781783615890e-01 2.682328419164042854e-01
8.291408291408291831e+00 3.874182063311883417e-01 2.295987534655300477e-01
2.229440229440229349e+00 3.421587479727094400e-02 1.091691972443811255e-02
3.139953139953139960e+00 5.754799502785323123e-02 1.174976933612499087e-02
5.040605040605040443e+00 2.337082012881996074e-01 1.017733780871870122e-02
6.799146799146798870e+00 1.170239407578002183e-01 3.292971703619129026e-02
8.005058005058003801e+00 5.667649059170256631e-01 2.594527099880196142e-01
8.306588306588306381e+00 4.010475361644615933e-01 2.304982551736075858e-01
2.208023208023207840e+00 3.229890700498695005e-02 1.088804217588876591e-02
3.078003078003077597e+00 5.737267568947612695e-02 9.399905946858895175e-03
4.885564885564885884e+00 1.755571745828322650e-01 7.819632996347820192e-03
6.903996903996904244e+00 1.219616308709280256e-01 3.468826926488755014e-02
8.027438027438027035e+00 5.560931122307118946e-01 2.479951844591459786e-01
8.321948321948323013e+00 4.076408195211035923e-01 2.335281358223163795e-01
2.125547125547125660e+00 3.436981230645499291e-02 9.143438632523124415e-03
2.126438126438126464e+00 3.474623090260283570e-02 9.338607129703233034e-03
4.687354687354686966e+00 1.195445829567678836e-01 5.693137068119419851e-03
7.922857922857923008e+00 6.230335503566867272e-01 3.371921262590460988e-01
7.947667947667947708e+00 5.735359062154086196e-01 2.857418349297962679e-01
8.258228258228257346e+00 3.803308117400514554e-01 2.271320981109820891e-01
2.132780132780133009e+00 3.770298343707937511e-02 1.027320674600458450e-02
2.193302193302193004e+00 3.853653649024640221e-02 1.048794110179710956e-02
4.837984837984837583e+00 1.366122084866236153e-01 7.212186599773916067e-03
7.879267879267878527e+00 3.583882563336164839e-01 9.459432903986071672e-02
7.940047940047939790e+00 5.679204457039658260e-01 2.856607817582804687e-01
8.200958200958201161e+00 3.869160469561314653e-01 2.203628388191798126e-01
2.137457137457137613e+00 4.020941061045926745e-02 1.073110061634447408e-02
2.289668289668289614e+00 4.200339387422503262e-02 9.491477181096963714e-03
4.969984969984969858e+00 1.593658514040928453e-01 8.973528565536306734e-03
7.805167805167805284e+00 2.507346525319185115e-01 2.269089191456920979e-02
7.932937932937932146e+00 5.824518894739294517e-01 3.103963247474219034e-01
8.154038154038152797e+00 4.019615724736715356e-01 2.197162984045306355e-01
2.142788142788142558e+00 4.159802991730311705e-02 1.073652929387855677e-02
2.408015408015407921e+00 4.781783318270715899e-02 7.902759621088432940e-03
5.083715083715083516e+00 1.923498613157499926e-01 1.099228032437302334e-02
7.695067695067694835e+00 2.281885933085976703e-01 2.241666830079905304e-02
7.927417927417927501e+00 6.321751883882061884e-01 3.622895810837928887e-01
8.124008124008124554e+00 4.174319585907497188e-01 2.228822729830868543e-01
2.150612150612150497e+00 4.199404524438434677e-02 1.009134604861288212e-02
2.540039540039539911e+00 6.096557274107311519e-02 7.465864177043562110e-03
5.180885180885180574e+00 2.398305836756915166e-01 1.329656544184256925e-02
7.556497556497556722e+00 2.145034352725158910e-01 2.268470925404428643e-02
7.923637923637922853e+00 6.160898012494301357e-01 3.393522875278156548e-01
8.108078108078107249e+00 4.298246745152652371e-01 2.241700759314493030e-01
2.161646161646161524e+00 4.317248703746076610e-02 1.010148711983973983e-02
2.677079677079677200e+00 6.517885076650328791e-02 7.180519314158444709e-03
5.264315264315264642e+00 2.738030698800195117e-01 1.605863133220337274e-02
7.400317400317399930e+00 1.693764068827796621e-01 2.346798448408313892e-02
7.921477921477920958e+00 6.326471220882415869e-01 3.330840499334295490e-01
8.102198102198101992e+00 4.248575665008305635e-01 2.253979372320396857e-01
2.175593175593175665e+00 4.489680469440990307e-02 1.028244303764242959e-02
2.810717810717810572e+00 7.118197672349360627e-02 7.145308308486007093e-03
5.337815337815337458e+00 3.012683397101798555e-01 1.993610196007005592e-02
7.235917235917235679e+00 1.302999504860188063e-01 2.492170138958095180e-02
7.920787920787920378e+00 6.342280176569080608e-01 3.310554586965623325e-01
8.104568104568103948e+00 4.064165037613847731e-01 2.248200092695573082e-01
2.191433191433191485e+00 4.639165692441871852e-02 1.053668610215520787e-02
2.933435933435933229e+00 7.316519970441259790e-02 7.481924014748551378e-03
5.405345405345404863e+00 3.456189343877015263e-01 2.947655033642237674e-02
7.070917070917071001e+00 1.069151660232155465e-01 2.787418568427955240e-02
7.921537921537920468e+00 6.271991169036433833e-01 3.336680097598386796e-01
8.114288114288113363e+00 3.947155482401607518e-01 2.232008307967186800e-01
2.207831207831207898e+00 4.722907043743564820e-02 1.089132200189893776e-02
3.039333039333039554e+00 6.904885206283445376e-02 8.440010201214709351e-03
5.469875469875470131e+00 3.830331630112535635e-01 2.456691469323905516e-02
6.911886911886910845e+00 1.064698535933043255e-01 3.436605463375013575e-02
7.923637923637922853e+00 6.248750249950010272e-01 3.393541724852927599e-01
8.130458130458130483e+00 3.833591461825096025e-01 2.219303694571456154e-01
2.223497223497223452e+00 4.744508231721781405e-02 1.084208691259679058e-02
3.124803124803124721e+00 6.742860995920568756e-02 1.098798262132520860e-02
5.531555531555531147e+00 4.443279317867759315e-01 2.014454055788902909e-02
6.764976764976764478e+00 1.050385964322590321e-01 3.183632860201807829e-02
7.926907926907927227e+00 6.433598826511573998e-01 3.648723498189308523e-01
8.151428151428151025e+00 3.783149850565580841e-01 2.196755833230250032e-01
2.237423237423237232e+00 4.732585269355090579e-02 1.104230709581555982e-02
3.188763188763188872e+00 6.537443205962148451e-02 1.080970334314001850e-02
5.585435585435585715e+00 5.433749015132991467e-01 1.821012179657827135e-02
6.637506637506636942e+00 1.321134854840307904e-01 2.684571518561805481e-02
7.931137931137929975e+00 6.020070916435394937e-01 3.281741126970499356e-01
8.175158175158173890e+00 3.719311034823908901e-01 2.192970838616210560e-01
2.248940248940249020e+00 4.665811267934211887e-02 1.123600532616352184e-02
3.232113232113231760e+00 6.230490775758406458e-02 8.095854665043719298e-03
5.619545619545619708e+00 6.384187644043233245e-01 1.717060544710090689e-02
6.540036540036539670e+00 1.766750116163819939e-01 2.309819352622343586e-02
7.936087936087935724e+00 5.613404810687923074e-01 2.899565998486172136e-01
8.199518199518198713e+00 3.671611102951975458e-01 2.200631305803191218e-01
2.257604257604257647e+00 4.474373028479384368e-02 1.108275828327436908e-02
3.257073257073257011e+00 6.156194979007374724e-02 6.306690726919163964e-03
5.616185616185616070e+00 6.777088020819214131e-01 1.726560730394731749e-02
6.486276486276485898e+00 1.963683634856955573e-01 2.125248086378553683e-02
7.941697941697941410e+00 5.581260360214543859e-01 2.860852741821259260e-01
8.222648222648222927e+00 3.607815972522873671e-01 2.219073729759248603e-01
2.262944262944262874e+00 4.223186985826984929e-02 1.061370546466997890e-02
3.265923265923265983e+00 5.537895821103813038e-02 5.709800092217083047e-03
5.562245562245561992e+00 5.865893932905905661e-01 1.890412544050113289e-02
6.484716484716484430e+00 1.858242140100307971e-01 2.121677976916905295e-02
7.948177948177948871e+00 5.615548330216704187e-01 2.846930445895315409e-01
8.243498243498244449e+00 3.619699854488065971e-01 2.245270868776142181e-01
2.264207264207264370e+00 4.019324914187413084e-02 1.048477437323556277e-02
3.260163260163259746e+00 5.258204112967256733e-02 6.194573456180582118e-03
5.461145461145461510e+00 4.981766733754458554e-01 2.588785519404914956e-02
6.528876528876528695e+00 1.571647479470354714e-01 2.263656744007886551e-02
7.956307956307955287e+00 5.748480963905288066e-01 2.865233382998066403e-01
8.261768261768262178e+00 3.661193182858293316e-01 2.274186116475029884e-01
2.260190260190260148e+00 3.842651121861994507e-02 1.087107755859476402e-02
3.239553239553239372e+00 5.260140235338674197e-02 7.827097427957181719e-03
5.328665328665328715e+00 3.298272694589843290e-01 1.934226495648089586e-02
