f(THz)          1/tau_3p(THz)   1/tau_iso(THz)
8.316360E+00    3.718619E-01    1.301688E-01
1.903716E+00    2.167331E-02    3.908026E-03
2.338656E+00    3.155141E-02    7.722181E-03
4.351170E+00    1.654295E-01    3.387301E-03
7.650780E+00    2.108428E-01    2.412512E-02
8.124960E+00    3.139668E-01    2.158794E-01
8.295480E+00    3.555379E-01    2.441767E-01
1.921041E+00    2.314740E-02    4.056898E-03
2.382711E+00    3.297207E-02    7.512122E-03
4.553310E+00    1.831602E-01    4.423228E-03
7.557000E+00    1.755538E-01    2.439663E-02
8.116050E+00    3.191747E-01    2.138601E-01
8.279880E+00    3.392924E-01    5.418036E-01
1.933287E+00    2.455271E-02    4.164107E-03
2.414133E+00    3.399129E-02    7.396354E-03
4.754490E+00    1.645256E-01    5.786560E-03
7.458690E+00    1.481646E-01    2.467054E-02
8.108160E+00    3.294698E-01    2.117759E-01
8.269200E+00    3.239737E-01    3.794095E-01
1.942077E+00    2.603035E-02    4.235265E-03
2.434035E+00    3.472355E-02    7.338501E-03
4.952700E+00    1.698101E-01    7.589191E-03
7.356180E+00    1.242622E-01    2.493253E-02
8.101380E+00    3.495110E-01    2.101675E-01
8.262630E+00    3.076914E-01    3.436684E-01
1.948902E+00    2.693349E-02    4.288218E-03
2.443950E+00    3.532021E-02    7.331713E-03
5.145720E+00    2.332639E-01    1.001728E-02
7.249860E+00    9.198193E-02    2.519215E-02
8.095890E+00    3.519194E-01    2.092542E-01
8.259210E+00    3.022691E-01    3.314243E-01
1.954986E+00    2.731061E-02    4.340965E-03
2.445738E+00    3.567784E-02    7.331244E-03
5.330970E+00    3.071744E-01    1.344225E-02
7.140540E+00    7.389891E-02    2.563924E-02
8.091690E+00    3.577421E-01    2.085318E-01
8.257980E+00    3.056879E-01    3.271994E-01
1.961181E+00    2.747955E-02    4.393571E-03
2.441472E+00    3.581944E-02    7.331808E-03
5.505330E+00    4.151152E-01    1.913124E-02
7.029510E+00    6.628618E-02    2.651607E-02
8.088750E+00    3.709791E-01    2.080396E-01
8.258250E+00    2.962796E-01    3.282013E-01
1.967925E+00    2.743010E-02    4.457959E-03
2.433348E+00    3.633246E-02    7.338145E-03
5.664390E+00    6.037772E-01    3.153468E-02
6.919560E+00    7.488505E-02    2.866678E-02
8.086920E+00    3.662065E-01    2.077343E-01
8.259480E+00    2.844408E-01    3.326451E-01
1.975248E+00    2.732554E-02    4.528999E-03
2.423565E+00    3.644315E-02    7.364815E-03
5.800710E+00    7.944326E-01    1.773693E-02
6.816720E+00    1.087319E-01    2.758455E-02
8.086080E+00    3.637118E-01    2.075634E-01
8.261340E+00    2.757487E-01    3.388303E-01
1.982829E+00    2.712828E-02    4.604251E-03
2.414163E+00    3.683173E-02    7.391594E-03
5.900730E+00    7.812256E-01    1.349114E-02
6.733380E+00    1.454319E-01    2.692245E-02
8.086170E+00    3.606918E-01    2.075804E-01
8.263500E+00    2.680613E-01    3.479602E-01
1.990101E+00    2.684434E-02    4.678331E-03
2.406870E+00    3.700100E-02    7.416798E-03
5.943150E+00    7.690947E-01    1.230181E-02
6.690270E+00    1.715410E-01    2.649684E-02
8.087280E+00    3.647412E-01    2.077932E-01
8.265750E+00    2.658182E-01    3.622357E-01
1.996386E+00    2.641812E-02    4.745688E-03
2.402901E+00    3.730146E-02    7.430859E-03
5.911530E+00    7.754222E-01    1.315912E-02
6.703560E+00    1.620275E-01    2.660792E-02
8.089560E+00    3.681858E-01    2.081665E-01
8.267910E+00    2.639086E-01    3.734481E-01
2.001018E+00    2.592689E-02    4.795174E-03
2.402799E+00    3.800865E-02    7.429991E-03
5.814870E+00    7.947862E-01    1.712618E-02
6.764550E+00    1.356418E-01    2.708209E-02
8.093370E+00    3.689914E-01    2.088161E-01
8.269740E+00    2.627948E-01    3.828538E-01
2.003382E+00    2.523704E-02    4.820431E-03
2.406369E+00    3.744098E-02    7.414336E-03
5.675400E+00    6.216740E-01    2.858021E-02
6.851850E+00    9.530890E-02    2.785307E-02
8.099130E+00    3.550972E-01    2.097820E-01
8.271000E+00    2.647183E-01    3.921047E-01
2.002869E+00    2.424642E-02    4.815067E-03
2.412735E+00    3.728144E-02    7.389538E-03
5.509470E+00    4.208683E-01    1.934032E-02
6.950370E+00    7.299963E-02    2.868581E-02
8.107350E+00    3.538458E-01    2.115508E-01
8.271570E+00    2.711041E-01    3.976446E-01
1.998777E+00    2.307204E-02    4.771710E-03
2.420469E+00    3.717016E-02    7.364143E-03
5.326140E+00    3.160956E-01    1.333075E-02
7.052700E+00    7.730903E-02    2.627670E-02
8.118480E+00    3.528631E-01    2.143165E-01
8.271360E+00    2.825162E-01    3.952937E-01
1.990221E+00    2.172005E-02    4.679867E-03
2.427747E+00    3.698745E-02    7.346262E-03
5.130720E+00    2.245828E-01    9.796923E-03
7.155570E+00    9.300595E-02    2.558720E-02
8.132850E+00    3.501462E-01    2.179453E-01
8.270430E+00    2.897644E-01    3.876414E-01
1.976172E+00    2.022727E-02    4.538320E-03
2.432454E+00    3.652514E-02    7.332197E-03
4.926840E+00    1.656993E-01    7.322497E-03
7.257540E+00    1.197678E-01    2.520786E-02
8.150700E+00    3.490474E-01    2.237165E-01
8.269080E+00    2.839127E-01    3.788569E-01
1.955523E+00    1.858639E-02    4.345494E-03
2.432229E+00    3.626684E-02    7.332745E-03
4.717350E+00    1.588295E-01    5.505536E-03
7.358130E+00    1.474463E-01    2.491043E-02
8.171760E+00    3.449751E-01    2.318626E-01
8.267970E+00    2.922755E-01    3.739515E-01
1.927269E+00    1.667158E-02    4.112516E-03
2.424456E+00    3.624712E-02    7.354934E-03
4.505040E+00    1.778024E-01    4.152711E-03
7.457130E+00    1.732703E-01    2.464448E-02
8.194890E+00    3.366652E-01    2.443383E-01
8.268570E+00    3.053659E-01    3.760419E-01
1.890651E+00    1.496916E-02    3.801754E-03
2.406303E+00    3.593890E-02    7.411004E-03
4.292610E+00    1.568546E-01    3.136671E-03
7.554420E+00    2.026860E-01    2.436897E-02
8.216940E+00    3.212676E-01    2.599926E-01
8.274210E+00    3.342671E-01    4.288587E-01
1.845285E+00    1.342158E-02    3.514086E-03
2.374752E+00    3.375630E-02    7.585489E-03
4.082910E+00    1.205187E-01    2.374940E-03
7.649760E+00    2.394395E-01    2.409287E-02
8.232240E+00    3.075333E-01    2.773030E-01
8.290650E+00    3.680205E-01    5.259941E-01
1.791258E+00    1.208857E-02    3.150714E-03
2.326776E+00    3.185870E-02    7.800076E-03
3.878940E+00    9.251207E-02    1.806195E-03
7.742790E+00    2.956638E-01    2.382706E-02
8.240370E+00    3.294676E-01    2.893175E-01
8.318070E+00    3.960678E-01    1.271445E-01
1.729167E+00    1.071609E-02    2.811991E-03
2.259669E+00    3.072319E-02    8.874024E-03
3.683580E+00    7.166096E-02    1.382394E-03
7.833000E+00    3.078353E-01    1.382328E-01
8.246580E+00    3.415581E-01    3.010618E-01
8.350890E+00    4.175749E-01    9.299649E-02
1.660152E+00    9.777369E-03    1.925436E-03
2.171604E+00    2.717827E-02    1.031648E-02
3.499230E+00    6.019346E-02    1.067910E-03
7.919520E+00    3.031626E-01    2.139620E-01
8.254320E+00    3.664265E-01    3.175633E-01
8.385270E+00    4.379338E-01    7.567158E-02
1.585923E+00    8.732557E-03    1.028683E-03
2.062347E+00    2.174669E-02    5.624919E-03
3.327210E+00    4.049091E-02    8.343052E-04
8.001270E+00    3.107337E-01    1.991504E-01
8.265390E+00    3.990105E-01    3.602852E-01
8.418930E+00    4.530175E-01    6.480325E-02
1.695189E+00    1.501914E-02    2.676246E-03
1.835178E+00    1.789242E-02    3.442373E-03
3.294750E+00    2.899568E-02    7.944222E-04
8.096970E+00    3.431226E-01    2.093941E-01
8.179020E+00    3.974247E-01    2.353305E-01
8.460660E+00    4.186115E-01    5.454853E-02
1.760946E+00    1.583183E-02    3.005566E-03
1.938492E+00    1.931639E-02    4.213517E-03
3.458220E+00    3.932271E-02    1.006054E-03
8.037510E+00    3.306058E-01    2.010545E-01
8.157780E+00    3.741311E-01    2.261739E-01
8.429370E+00    4.072872E-01    6.184179E-02
1.819407E+00    1.723793E-02    3.332782E-03
2.042754E+00    2.209788E-02    5.328906E-03
3.624720E+00    5.209581E-02    1.272244E-03
7.973220E+00    3.238143E-01    1.983599E-01
8.139870E+00    3.540562E-01    2.202735E-01
8.395890E+00    3.906845E-01    7.177958E-02
1.868517E+00    1.853431E-02    3.653893E-03
2.144574E+00    2.555551E-02    1.161714E-02
3.794370E+00    6.942371E-02    1.608094E-03
7.904010E+00    3.145396E-01    2.662749E-01
8.124840E+00    3.382996E-01    2.158706E-01
8.362140E+00    3.831799E-01    8.618684E-02
1.907883E+00    2.010984E-02    3.941919E-03
2.240133E+00    3.000615E-02    9.959798E-03
3.967440E+00    1.004073E-01    2.032242E-03
7.829520E+00    3.098354E-01    1.259096E-01
8.112120E+00    3.256226E-01    2.128688E-01
8.330310E+00    3.693035E-01    1.103749E-01
1.938090E+00    2.177620E-02    4.204644E-03
2.326056E+00    3.276046E-02    7.829719E-03
4.144050E+00    1.229814E-01    2.573539E-03
7.749270E+00    2.772979E-01    2.385159E-02
8.101080E+00    3.122882E-01    2.101560E-01
8.302290E+00    3.565901E-01    1.736044E-01
1.960308E+00    2.343248E-02    4.385398E-03
2.399880E+00    3.523894E-02    7.444666E-03
4.323870E+00    1.704091E-01    3.268311E-03
7.662990E+00    2.204795E-01    2.412219E-02
8.091120E+00    3.088450E-01    2.084695E-01
8.279520E+00    3.420242E-01    5.281767E-01
1.976046E+00    2.497010E-02    4.536957E-03
2.460207E+00    3.780861E-02    7.369525E-03
4.506150E+00    1.659825E-01    4.157534E-03
7.570620E+00    1.843243E-01    2.438207E-02
8.081940E+00    3.140161E-01    2.072054E-01
8.262600E+00    3.267162E-01    3.434891E-01
1.986972E+00    2.629904E-02    4.645670E-03
2.506647E+00    3.948168E-02    7.313106E-03
4.689630E+00    1.687151E-01    5.305635E-03
7.472430E+00    1.558800E-01    2.465178E-02
8.073510E+00    3.274416E-01    2.053348E-01
8.251260E+00    3.107626E-01    3.110699E-01
1.994754E+00    2.739673E-02    4.727857E-03
2.539695E+00    4.072341E-02    7.344962E-03
4.872570E+00    1.791062E-01    6.792987E-03
7.368930E+00    1.311161E-01    2.491938E-02
8.066040E+00    3.420522E-01    2.042346E-01
8.244570E+00    2.979551E-01    2.975453E-01
2.000919E+00    2.846610E-02    4.794057E-03
2.560539E+00    4.162643E-02    7.381889E-03
5.052930E+00    2.179670E-01    8.748706E-03
7.260780E+00    9.874203E-02    2.522317E-02
8.059800E+00    3.465664E-01    2.034432E-01
8.241450E+00    2.912709E-01    2.914491E-01
2.006718E+00    2.915197E-02    4.859323E-03
2.570910E+00    4.241494E-02    7.379412E-03
5.228280E+00    2.711291E-01    1.136237E-02
7.148880E+00    7.858423E-02    2.560230E-02
8.054850E+00    3.618901E-01    2.029955E-01
8.240880E+00    2.860723E-01    2.904162E-01
2.013039E+00    2.951942E-02    4.937670E-03
2.572911E+00    4.274692E-02    7.384679E-03
5.395650E+00    3.539560E-01    1.510762E-02
7.034580E+00    6.937507E-02    2.645076E-02
8.051190E+00    3.575553E-01    2.025715E-01
8.242050E+00    2.740237E-01    2.925999E-01
2.020344E+00    2.956926E-02    5.024433E-03
2.568882E+00    4.345691E-02    7.384515E-03
5.551110E+00    4.706148E-01    2.188443E-02
6.920310E+00    7.233796E-02    2.868112E-02
8.048670E+00    3.533694E-01    2.022726E-01
8.244390E+00    2.614762E-01    2.971643E-01
2.028669E+00    2.945820E-02    5.128912E-03
2.561241E+00    4.435180E-02    7.381794E-03
5.688540E+00    6.743679E-01    2.589745E-02
6.810690E+00    1.020559E-01    2.753853E-02
8.047230E+00    3.542469E-01    2.021278E-01
8.247510E+00    2.545106E-01    3.027601E-01
2.037672E+00    2.922755E-02    5.254976E-03
2.552340E+00    4.391512E-02    7.367456E-03
5.797410E+00    8.414180E-01    1.790266E-02
6.715170E+00    1.370545E-01    2.672398E-02
8.046780E+00    3.511890E-01    2.020736E-01
8.251080E+00    2.460618E-01    3.107776E-01
2.046723E+00    2.894314E-02    5.383844E-03
2.544282E+00    4.382083E-02    7.345249E-03
5.859870E+00    8.244295E-01    1.517287E-02
6.650820E+00    1.763976E-01    2.602044E-02
8.047470E+00    3.526255E-01    2.021442E-01
8.254920E+00    2.429431E-01    3.186843E-01
2.055021E+00    2.861206E-02    5.510531E-03
2.538729E+00    4.335893E-02    7.338155E-03
5.855940E+00    8.169200E-01    1.533828E-02
6.637290E+00    1.806946E-01    2.593064E-02
8.049450E+00    3.620054E-01    2.023606E-01
8.258760E+00    2.409215E-01    3.300275E-01
2.061714E+00    2.798487E-02    5.609947E-03
2.536716E+00    4.332399E-02    7.334828E-03
5.783430E+00    8.073762E-01    1.860590E-02
6.676950E+00    1.545402E-01    2.625767E-02
8.053170E+00    3.652528E-01    2.028032E-01
8.262330E+00    2.388077E-01    3.425032E-01
2.065989E+00    2.717916E-02    5.675376E-03
2.538528E+00    4.351951E-02    7.335619E-03
5.660670E+00    6.359139E-01    3.195050E-02
6.752070E+00    1.311040E-01    2.701498E-02
8.059020E+00    3.539059E-01    2.033524E-01
8.265330E+00    2.371315E-01    3.598728E-01
2.067072E+00    2.611327E-02    5.691723E-03
2.543676E+00    4.383869E-02    7.340477E-03
5.506710E+00    4.386542E-01    1.920028E-02
6.844860E+00    9.228157E-02    2.780783E-02
8.067600E+00    3.521486E-01    2.044645E-01
8.267520E+00    2.393667E-01    3.716001E-01
2.064174E+00    2.485213E-02    5.647670E-03
2.550954E+00    4.379875E-02    7.355805E-03
5.333250E+00    3.288998E-01    1.349681E-02
6.945120E+00    7.861512E-02    2.877528E-02
8.079390E+00    3.531448E-01    2.065714E-01
8.268600E+00    2.445837E-01    3.762258E-01
2.056428E+00    2.325365E-02    5.531694E-03
2.558568E+00    4.416064E-02    7.374596E-03
5.147130E+00    2.572341E-01    1.003913E-02
7.048080E+00    8.627383E-02    2.632356E-02
8.094870E+00    3.502394E-01    2.090698E-01
8.268480E+00    2.557564E-01    3.757002E-01
2.042883E+00    2.141048E-02    5.327059E-03
2.564244E+00    4.466359E-02    7.382602E-03
4.952880E+00    1.842306E-01    7.591637E-03
7.151430E+00    1.057761E-01    2.559661E-02
8.114310E+00    3.484114E-01    2.135031E-01
8.267190E+00    2.619543E-01    3.699652E-01
2.022564E+00    1.958998E-02    5.050149E-03
2.565270E+00    4.539780E-02    7.383234E-03
4.754010E+00    1.615091E-01    5.783758E-03
7.254240E+00    1.291616E-01    2.519871E-02
8.137830E+00    3.501768E-01    2.194647E-01
8.264880E+00    2.565938E-01    3.570725E-01
1.994598E+00    1.782369E-02    4.725951E-03
2.558553E+00    4.475134E-02    7.373803E-03
4.553820E+00    1.791094E-01    4.427694E-03
7.355970E+00    1.564184E-01    2.491053E-02
8.165130E+00    3.497886E-01    2.291899E-01
8.262060E+00    2.670840E-01    3.415587E-01
1.958361E+00    1.610861E-02    4.368590E-03
2.540649E+00    4.182683E-02    7.333271E-03
4.355520E+00    1.711315E-01    3.408382E-03
7.456320E+00    1.811082E-01    2.464377E-02
8.195250E+00    3.477257E-01    2.445265E-01
8.259810E+00    2.797602E-01    3.342905E-01
1.913580E+00    1.439276E-02    3.991625E-03
2.507892E+00    3.978231E-02    7.302437E-03
4.162500E+00    1.365456E-01    2.641173E-03
7.554960E+00    2.092882E-01    2.436811E-02
8.224560E+00    3.311752E-01    2.687624E-01
8.261670E+00    3.168728E-01    3.402092E-01
1.860429E+00    1.282046E-02    3.599035E-03
2.456703E+00    3.726338E-02    7.350003E-03
3.978090E+00    1.044323E-01    2.064070E-03
7.651380E+00    2.447609E-01    2.409172E-02
8.240370E+00    3.062994E-01    2.893110E-01
8.280210E+00    3.744687E-01    5.606875E-01
1.799586E+00    1.153424E-02    3.202201E-03
2.384166E+00    3.380057E-02    7.494612E-03
3.805170E+00    8.227812E-02    1.633508E-03
7.744950E+00    3.096052E-01    2.382261E-02
8.244210E+00    3.212769E-01    2.966632E-01
8.313600E+00    4.027240E-01    1.354515E-01
1.732248E+00    1.058462E-02    2.822272E-03
2.288853E+00    3.181167E-02    8.270735E-03
3.645510E+00    6.672717E-02    1.311616E-03
7.834740E+00    3.135779E-01    1.458985E-01
8.247750E+00    3.414368E-01    3.032753E-01
8.349840E+00    4.229331E-01    9.374258E-02
1.820808E+00    1.697274E-02    3.342056E-03
1.941042E+00    1.996793E-02    4.231315E-03
3.563670E+00    4.245041E-02    1.167431E-03
8.024910E+00    3.339478E-01    1.999151E-01
8.120400E+00    3.693321E-01    2.147902E-01
8.418600E+00    3.793411E-01    6.489802E-02
1.880181E+00    1.829160E-02    3.730368E-03
2.036619E+00    2.302535E-02    5.240488E-03
3.715920E+00    5.449265E-02    1.443586E-03
7.966140E+00    3.298795E-01    1.990168E-01
8.103480E+00    3.487979E-01    2.107429E-01
8.384850E+00    3.736753E-01    7.588209E-02
1.928919E+00    2.057702E-02    4.126598E-03
2.137884E+00    2.647036E-02    1.161269E-02
3.868830E+00    7.808352E-02    1.779118E-03
7.902630E+00    3.232950E-01    2.690203E-01
8.089530E+00    3.355040E-01    2.082431E-01
8.349810E+00    3.628539E-01    9.373373E-02
1.966926E+00    2.225204E-02    4.447734E-03
2.239965E+00    3.141434E-02    9.953619E-03
4.022790E+00    1.030395E-01    2.190469E-03
7.833660E+00    3.227483E-01    1.412759E-01
8.077800E+00    3.228921E-01    2.063569E-01
8.315820E+00    3.521015E-01    1.311490E-01
1.995366E+00    2.390303E-02    4.734592E-03
2.337729E+00    3.474345E-02    7.734903E-03
4.178430E+00    1.294306E-01    2.697578E-03
7.758360E+00    2.950906E-01    2.381545E-02
8.067570E+00    3.073311E-01    2.044894E-01
8.285310E+00    3.403896E-01    6.636033E-01
2.015760E+00    2.558808E-02    4.969693E-03
2.426910E+00    3.797142E-02    7.365872E-03
4.336260E+00    1.578313E-01    3.322070E-03
7.676010E+00    2.321187E-01    2.404324E-02
8.058090E+00    3.048901E-01    2.031857E-01
8.260230E+00    3.299513E-01    3.346551E-01
2.029803E+00    2.717864E-02    5.143652E-03
2.504406E+00    4.187201E-02    7.314926E-03
4.496520E+00    1.666844E-01    4.103621E-03
7.586220E+00    1.933817E-01    2.429637E-02
8.049000E+00    3.104770E-01    2.023277E-01
8.241570E+00    3.160347E-01    2.915874E-01
2.039253E+00    2.853450E-02    5.277730E-03
2.568357E+00    4.618255E-02    7.385626E-03
4.658910E+00    1.779730E-01    5.091692E-03
7.489200E+00    1.634807E-01    2.455921E-02
8.040270E+00    3.334834E-01    2.013675E-01
8.229300E+00    3.010307E-01    2.739463E-01
2.045832E+00    2.939568E-02    5.371204E-03
2.618076E+00    4.834772E-02    7.472987E-03
4.822530E+00    1.770538E-01    6.349294E-03
7.385460E+00    1.378848E-01    2.483481E-02
8.032230E+00    3.357733E-01    2.007362E-01
8.222460E+00    2.878634E-01    2.668847E-01
2.051103E+00    3.027734E-02    5.450088E-03
2.653920E+00    4.810699E-02    7.570437E-03
4.985880E+00    2.190552E-01    7.946702E-03
7.275930E+00    1.053278E-01    2.515271E-02
8.025210E+00    3.442791E-01    2.000186E-01
8.219760E+00    2.811413E-01    2.634112E-01
2.056356E+00    3.104886E-02    5.530660E-03
2.677095E+00    4.780298E-02    7.664756E-03
5.146950E+00    2.465872E-01    1.003556E-02
7.161660E+00    8.383635E-02    2.557859E-02
8.019420E+00    3.508181E-01    1.993337E-01
8.220030E+00    2.709902E-01    2.637606E-01
2.062503E+00    3.145416E-02    5.624903E-03
2.689461E+00    4.789685E-02    7.694841E-03
5.303100E+00    3.234958E-01    1.282629E-02
7.044150E+00    7.271088E-02    2.634217E-02
8.014860E+00    3.454410E-01    1.990048E-01
8.222310E+00    2.554977E-01    2.666874E-01
2.070033E+00    3.165909E-02    5.866188E-03
2.693301E+00    4.790718E-02    7.712034E-03
5.450850E+00    4.053391E-01    1.685833E-02
6.925590E+00    7.197144E-02    2.877976E-02
8.011500E+00    3.407294E-01    1.990263E-01
8.225940E+00    2.421108E-01    2.702683E-01
2.078988E+00    3.173727E-02    6.414800E-03
2.691153E+00    4.833300E-02    7.702599E-03
5.585100E+00    5.218853E-01    2.526845E-02
6.809790E+00    9.536798E-02    2.753469E-02
8.009220E+00    3.420429E-01    1.993405E-01
8.230500E+00    2.347853E-01    2.754214E-01
2.089017E+00    3.166060E-02    6.958088E-03
2.685585E+00    4.852508E-02    7.674902E-03
5.697450E+00    7.410976E-01    2.465199E-02
6.704010E+00    1.289511E-01    2.661155E-02
8.007990E+00    3.433948E-01    1.993608E-01
8.235690E+00    2.274738E-01    2.814217E-01
2.099445E+00    3.143122E-02    7.454773E-03
2.679021E+00    4.850601E-02    7.663978E-03
5.773650E+00    8.510856E-01    1.904714E-02
6.621720E+00    1.746517E-01    2.581414E-02
8.007960E+00    3.441097E-01    1.993567E-01
8.241270E+00    2.245017E-01    2.910978E-01
2.109384E+00    3.100525E-02    8.080608E-03
2.673513E+00    4.859039E-02    7.653842E-03
5.793930E+00    8.678898E-01    1.808520E-02
6.582210E+00    1.920672E-01    2.525698E-02
8.009370E+00    3.509819E-01    1.992941E-01
8.247000E+00    2.211484E-01    3.018012E-01
2.117850E+00    3.038729E-02    8.704686E-03
2.670546E+00    4.872748E-02    7.644211E-03
5.747040E+00    8.257707E-01    2.053228E-02
6.596820E+00    1.752775E-01    2.551889E-02
8.012610E+00    3.594213E-01    1.989415E-01
8.252580E+00    2.185114E-01    3.139529E-01
2.123865E+00    2.953015E-02    9.204922E-03
2.670876E+00    4.885126E-02    7.644636E-03
5.643660E+00    6.323071E-01    3.220213E-02
6.655410E+00    1.465521E-01    2.606969E-02
8.018160E+00    3.526205E-01    1.991889E-01
8.257680E+00    2.150653E-01    3.262155E-01
2.126499E+00    2.839546E-02    9.565867E-03
2.674416E+00    4.899343E-02    7.652882E-03
5.503470E+00    4.596137E-01    1.904754E-02
6.739320E+00    1.197365E-01    2.695147E-02
8.026620E+00    3.501854E-01    2.001905E-01
8.261940E+00    2.181025E-01    3.408909E-01
2.124858E+00    2.678488E-02    9.342290E-03
2.680251E+00    4.917847E-02    7.662962E-03
5.341050E+00    3.570931E-01    1.368098E-02
6.835530E+00    9.364787E-02    2.773404E-02
8.038530E+00    3.508612E-01    2.011462E-01
8.265000E+00    2.187026E-01    3.577693E-01
2.118054E+00    2.517604E-02    8.706297E-03
2.686692E+00    4.943520E-02    7.681218E-03
5.165190E+00    2.535806E-01    1.031834E-02
6.937260E+00    8.500366E-02    2.887587E-02
8.054400E+00    3.502848E-01    2.029258E-01
8.266620E+00    2.239521E-01    3.665898E-01
2.105172E+00    2.330584E-02    7.775736E-03
2.691363E+00    5.054896E-02    7.707085E-03
4.981560E+00    1.952134E-01    7.899953E-03
7.041180E+00    9.669216E-02    2.640128E-02
8.074530E+00    3.498461E-01    2.054719E-01
8.266620E+00    2.340753E-01    3.666480E-01
2.085333E+00    2.140933E-02    6.758332E-03
2.691273E+00    4.825021E-02    7.706685E-03
4.794510E+00    1.723499E-01    6.109986E-03
7.145640E+00    1.145309E-01    2.562447E-02
8.099070E+00    3.531310E-01    2.097609E-01
8.265030E+00    2.387250E-01    3.579764E-01
2.057778E+00    1.947272E-02    5.551869E-03
2.682876E+00    4.697835E-02    7.669443E-03
4.607940E+00    1.803469E-01    4.758436E-03
7.249770E+00    1.363256E-01    2.519686E-02
8.127930E+00    3.540813E-01    2.166917E-01
8.262000E+00    2.376160E-01    3.412920E-01
2.021979E+00    1.762643E-02    5.044273E-03
2.662197E+00    4.730794E-02    7.615989E-03
4.425660E+00    1.847398E-01    3.740339E-03
7.353060E+00    1.612937E-01    2.490211E-02
8.160630E+00    3.589504E-01    2.273054E-01
8.257950E+00    2.441490E-01    3.273580E-01
1.977765E+00    1.586292E-02    4.553244E-03
2.625084E+00    4.761497E-02    7.475685E-03
4.251420E+00    1.578629E-01    2.970071E-03
7.454910E+00    1.851752E-01    2.464299E-02
8.196450E+00    3.635214E-01    2.453215E-01
8.253510E+00    2.569195E-01    3.155756E-01
1.925391E+00    1.415496E-02    4.096843E-03
2.567742E+00    4.424250E-02    7.383724E-03
4.088640E+00    1.238215E-01    2.393448E-03
7.554750E+00    2.125412E-01    2.436667E-02
8.233710E+00    3.591193E-01    2.786195E-01
8.250090E+00    2.910556E-01    3.085044E-01
1.865583E+00    1.265874E-02    3.631964E-03
2.487588E+00    3.981399E-02    7.304703E-03
3.939690E+00    9.627419E-02    1.961498E-03
7.651770E+00    2.462575E-01    2.409022E-02
8.244900E+00    3.022353E-01    2.979687E-01
8.274960E+00    3.854322E-01    4.364969E-01
1.931652E+00    1.969586E-02    4.149776E-03
2.030586E+00    2.356040E-02    5.158396E-03
3.829680E+00    6.864879E-02    1.686573E-03
7.957470E+00    3.346866E-01    1.989968E-01
8.065860E+00    3.446374E-01    2.042883E-01
8.370360E+00    3.294871E-01    8.203721E-02
1.983918E+00    2.198247E-02    4.614622E-03
2.118627E+00    2.711188E-02    8.680638E-03
3.971220E+00    8.985695E-02    2.042147E-03
7.899660E+00    3.314672E-01    2.741640E-01
8.053470E+00    3.306966E-01    2.028416E-01
8.334600E+00    3.366119E-01    1.055490E-01
2.022102E+00    2.496156E-02    5.042251E-03
2.217522E+00    3.223301E-02    1.001599E-02
4.111200E+00    1.122186E-01    2.463209E-03
7.836570E+00    3.296609E-01    1.567015E-01
8.043390E+00    3.183618E-01    2.018456E-01
8.298780E+00    3.377614E-01    1.998066E-01
2.049198E+00    2.680778E-02    5.420341E-03
2.319858E+00    3.629079E-02    7.902440E-03
4.250130E+00    1.398281E-01    2.962372E-03
7.766970E+00    3.207585E-01    2.378510E-02
8.034660E+00    3.061709E-01    2.009748E-01
8.265720E+00    3.272198E-01    3.617607E-01
2.067837E+00    2.844295E-02    5.711691E-03
2.419386E+00    3.975100E-02    7.388127E-03
4.388880E+00    1.586725E-01    3.556939E-03
7.689570E+00    2.459456E-01    2.395776E-02
8.026380E+00    3.015918E-01    2.002021E-01
8.238000E+00    3.159897E-01    2.852645E-01
2.080128E+00    2.963929E-02    6.529953E-03
2.511372E+00    4.504951E-02    7.321044E-03
4.528290E+00    1.687863E-01    4.279432E-03
7.603530E+00    2.022727E-01    2.419039E-02
8.017980E+00    3.104597E-01    1.992243E-01
8.217240E+00    3.053817E-01    2.603219E-01
2.087994E+00    3.062093E-02    6.899283E-03
2.592387E+00    4.913667E-02    7.450662E-03
4.668990E+00    1.745252E-01    5.160877E-03
7.508700E+00    1.715899E-01    2.445589E-02
8.009370E+00    3.268091E-01    1.993571E-01
8.203770E+00    2.937384E-01    2.500916E-01
2.093232E+00    3.159498E-02    7.125392E-03
2.660244E+00    4.973170E-02    7.612355E-03
4.811100E+00    1.903997E-01    6.250978E-03
7.405620E+00    1.445563E-01    2.473925E-02
8.000940E+00    3.326403E-01    1.989353E-01
8.196660E+00    2.789447E-01    2.456702E-01
2.097447E+00    3.248831E-02    7.338203E-03
2.713986E+00    4.989422E-02    7.761937E-03
4.954170E+00    2.162709E-01    7.605995E-03
7.295340E+00    1.125368E-01    2.505147E-02
7.993230E+00    3.457074E-01    1.982557E-01
8.194440E+00    2.703061E-01    2.442825E-01
2.101962E+00    3.330991E-02    7.630244E-03
2.753772E+00    4.997826E-02    7.901155E-03
5.096970E+00    2.423778E-01    9.317344E-03
7.179120E+00    8.996689E-02    2.546363E-02
7.986570E+00    3.411386E-01    1.978927E-01
8.195640E+00    2.544840E-01    2.450290E-01
2.107716E+00    3.392107E-02    7.944280E-03
2.780736E+00    5.045689E-02    8.023329E-03
5.237580E+00    2.826783E-01    1.153192E-02
7.058640E+00    7.649003E-02    2.622852E-02
7.981080E+00    3.356876E-01    1.985518E-01
