# k j freq[thz] mfp[nm] kappa[W/m/K]
57.0 3.0 3.0969712768 60.6729 0.000298645
57.0 4.0 5.207536936 2.47013 1.21527e-06
57.0 5.0 5.6598930848 8.22597 1.26083e-05
57.0 6.0 6.851686201600001 6.22839 6.7761e-06
57.0 7.0 8.6507679728 0.00927644 1.79415e-10
57.0 8.0 8.8446434592 0.284095 7.89437e-08
57.0 9.0 10.190229872000002 3.69865 4.79597e-06
58.0 1.0 1.2864434470400001 132.561 0.000537997
58.0 2.0 1.9742532347200001 47.9222 0.000147521
58.0 3.0 3.1426595776000004 58.2071 0.000283192
58.0 4.0 5.2123935664 2.4888 1.22619e-06
58.0 5.0 5.6753923312 8.17322 1.24207e-05
58.0 6.0 6.8400842512 6.23532 6.80433e-06
58.0 7.0 8.650857910400001 0.00916366 2.18382e-10
58.0 8.0 8.8456927312 0.211887 5.63967e-08
58.0 9.0 10.175390168000002 3.69131 4.83618e-06
59.0 1.0 1.32425021616 138.738 0.00056576
59.0 2.0 2.00266752048 42.8656 0.000130523
59.0 3.0 3.187838232 55.7734 0.000268119
59.0 4.0 5.2172501968 2.50423 1.23489e-06
59.0 5.0 5.69080164 8.1003 1.21979e-05
59.0 6.0 6.828542259200001 6.20728 6.78982e-06
59.0 7.0 8.6508878896 0.00964883 2.7465e-10
59.0 8.0 8.847011816 0.255876 6.51946e-08
59.0 9.0 10.1603705888 3.66233 4.84624e-06
60.0 1.0 1.36228182928 129.808 0.00053168
60.0 2.0 2.03078801008 44.9153 0.000135249
60.0 3.0 3.2325072400000003 53.2149 0.000252679
60.0 4.0 5.2221068272 2.52041 1.24334e-06
60.0 5.0 5.7061210112000005 8.01808 1.19581e-05
60.0 6.0 6.8170302464 6.17165 6.7622e-06
60.0 7.0 8.6508279312 0.0143986 4.7853e-10
60.0 8.0 8.8485407552 0.313752 7.64904e-08
60.0 9.0 10.1452310928 3.57936 4.78206e-06
61.0 1.0 1.4005232968 127.88 0.000525892
61.0 2.0 2.0586117056 38.3274 0.000114105
61.0 3.0 3.2766366224 52.3077 0.000245232
61.0 4.0 5.2269634576 2.53882 1.25226e-06
61.0 5.0 5.7213204656 7.91146 1.16791e-05
61.0 6.0 6.805578192 6.11563 6.70733e-06
61.0 7.0 8.650708014400001 0.0191795 7.31388e-10
61.0 8.0 8.8502795488 0.344698 8.03828e-08
61.0 9.0 10.1299417008 3.44745 4.64841e-06
62.0 1.0 1.4389566312 124.632 0.00051441
62.0 2.0 2.0861326112 40.9473 0.000120497
62.0 3.0 3.3202563584 50.5139 0.000233739
62.0 4.0 5.231820088 2.54084 1.25247e-06
62.0 5.0 5.736429982400001 7.79037 1.13773e-05
62.0 6.0 6.794186096 6.06026 6.64816e-06
62.0 7.0 8.650468180799999 0.0244168 1.05372e-09
62.0 8.0 8.852258176 0.360689 8.04448e-08
62.0 9.0 10.114532392 3.20872 4.36492e-06
63.0 1.0 1.47756384496 116.591 0.000482814
63.0 2.0 2.11334473104 38.9716 0.000113332
63.0 3.0 3.3633364688 48.3744 0.000220839
63.0 4.0 5.2366467392 2.54864 1.25491e-06
63.0 5.0 5.751389603200001 7.65809 1.10583e-05
63.0 6.0 6.782883937599999 5.99981 6.57842e-06
63.0 7.0 8.6501683888 0.0297927 1.43873e-09
63.0 8.0 8.8543866992 0.372491 7.94582e-08
63.0 9.0 10.0989731872 3.1564 4.33033e-06
64.0 1.0 1.5163329464000002 113.954 0.000473282
64.0 2.0 2.1402480651199998 34.0269 9.77632e-05
64.0 3.0 3.4058769536000004 45.8733 0.000206529
64.0 4.0 5.241443411200001 2.55137 1.25426e-06
64.0 5.0 5.766229307200001 7.49318 1.06929e-05
64.0 6.0 6.7716717168 5.93106 6.49452e-06
64.0 7.0 8.64974868 0.0354077 1.89548e-09
64.0 8.0 8.8567250768 0.376306 7.67922e-08
64.0 9.0 10.0832940656 3.48341 4.81784e-06
65.0 1.0 1.55524295008 110.99 0.00046217
65.0 2.0 2.16683961552 30.1331 8.55132e-05
65.0 3.0 3.4478178544 43.0484 0.000191055
65.0 4.0 5.246270062400001 2.55095 1.25148e-06
65.0 5.0 5.7809191152 7.28068 1.02619e-05
65.0 6.0 6.760579412799999 5.86256 6.4059e-06
65.0 7.0 8.649239033599999 0.0414769 2.44179e-09
65.0 8.0 8.8591833712 0.376488 7.35294e-08
65.0 9.0 10.0674950272 3.68441 5.1356e-06
66.0 1.0 1.59428186432 110.417 0.000460825
66.0 2.0 2.1931073905600003 33.3626 9.34942e-05
66.0 3.0 3.4892191296000004 38.4767 0.000168264
66.0 4.0 5.2510367552 2.55084 1.24828e-06
66.0 5.0 5.7954890064 6.90916 9.61297e-06
66.0 6.0 6.7495770464 5.78551 6.30294e-06
66.0 7.0 8.648639449600001 0.0479628 3.08387e-09
66.0 8.0 8.8618215408 0.372744 6.97152e-08
66.0 9.0 10.0516060512 3.80303 5.34034e-06
67.0 1.0 1.63343469952 100.598 0.000420651
67.0 2.0 2.21905438816 34.7673 9.61866e-05
67.0 3.0 3.5300208208 38.7283 0.000166809
67.0 4.0 5.255803448 2.54986 1.24409e-06
67.0 5.0 5.8098490432 6.87509 9.43742e-06
67.0 6.0 6.7386646176 5.70577 6.19218e-06
67.0 7.0 8.647949928 0.0547853 3.82403e-09
67.0 8.0 8.864549648 0.36622 6.56494e-08
67.0 9.0 10.0355971584 3.35366 4.74265e-06
68.0 1.0 1.67268346816 92.6234 0.000387923
68.0 2.0 2.24467461248 34.7928 9.50044e-05
68.0 3.0 3.5702529072 39.2084 0.000166251
68.0 4.0 5.2605701408 2.54717 1.23855e-06
68.0 5.0 5.824059184 7.00892 9.48691e-06
68.0 6.0 6.7279020848 5.63337 6.08451e-06
68.0 7.0 8.6471404896 0.0618711 4.6633e-09
68.0 8.0 8.867397672000001 0.358378 6.16401e-08
68.0 9.0 10.0194683488 3.37355 4.80282e-06
69.0 1.0 1.7120131806399999 74.9905 0.000314471
69.0 2.0 2.26996206768 35.2917 9.50882e-05
69.0 3.0 3.6098554304 38.8195 0.000161968
69.0 4.0 5.2652768752000005 2.5375 1.22911e-06
69.0 5.0 5.838119428800001 7.02543 9.37122e-06
69.0 6.0 6.7172594688 5.54367 5.95341e-06
69.0 7.0 8.6462411136 0.0689412 5.58411e-09
69.0 8.0 8.8703356336 0.348793 5.76345e-08
69.0 9.0 10.0032496016 3.35274 4.80348e-06
70.0 1.0 1.75140584944 103.477 0.000434336
70.0 2.0 2.29491375584 35.7232 9.4949e-05
70.0 3.0 3.6488583696 37.9333 0.000155659
70.0 4.0 5.269983609600001 2.53375 1.22206e-06
70.0 5.0 5.8519698192 7.0017 9.19864e-06
70.0 6.0 6.7067667488 5.44889 5.81237e-06
70.0 7.0 8.645221820800002 0.0765168 6.63179e-09
70.0 8.0 8.8733635328 0.338386 5.37983e-08
70.0 9.0 9.9869409168 3.10911 4.48114e-06
71.0 1.0 1.7908524808000001 146.246 0.000614235
71.0 2.0 2.3195296769600002 37.2794 9.77185e-05
71.0 3.0 3.6872017664000003 35.2232 0.000142082
71.0 4.0 5.274630385600001 2.525 1.21212e-06
71.0 5.0 5.8656103552 6.95418 8.99296e-06
71.0 6.0 6.6964239248 5.35151 5.66429e-06
71.0 7.0 8.6441125904 0.0841829 7.77664e-09
71.0 8.0 8.8764513904 0.327292 5.01505e-08
71.0 9.0 9.9705422944 2.95853 4.2881e-06
72.0 1.0 1.8303320892800001 152.732 0.000641675
72.0 2.0 2.34379783936 37.115 9.59188e-05
72.0 3.0 3.7249455792000004 33.8127 0.000134004
72.0 4.0 5.2792771616000005 2.51469 1.20101e-06
72.0 5.0 5.879071016 6.8897 8.76448e-06
72.0 6.0 6.6862309968 5.25557 5.51362e-06
72.0 7.0 8.642913422400001 0.09191 9.01705e-09
72.0 8.0 8.8795992064 0.315454 4.66751e-08
72.0 9.0 9.954083713600001 3.00967 4.38514e-06
73.0 1.0 1.86983568112 153.402 0.000644484
73.0 2.0 2.36772423888 35.617 9.07283e-05
73.0 3.0 3.7620298496 31.3579 0.000122032
73.0 4.0 5.2838639792 2.5033 1.18896e-06
73.0 5.0 5.8923218224000005 6.80502 8.51031e-06
73.0 6.0 6.6761879647999995 5.13863 5.33722e-06
73.0 7.0 8.641594337599999 0.0992495 1.03068e-08
73.0 8.0 8.882777001600001 0.303531 4.34573e-08
73.0 9.0 9.9375351952 3.09949 4.53804e-06
74.0 1.0 1.9093452688 171.905 0.000721989
74.0 2.0 2.39129988176 34.861 8.75043e-05
74.0 3.0 3.7984545776000003 29.1554 0.00011135
74.0 4.0 5.2884507968 2.48544 1.17348e-06
74.0 5.0 5.9053627744 6.69961 8.23145e-06
74.0 6.0 6.6662948288 5.01845 5.15425e-06
74.0 7.0 8.6401853152 0.1058 1.15942e-08
74.0 8.0 8.8859547968 0.291647 4.04955e-08
74.0 9.0 9.9209267184 3.11974 4.58834e-06
75.0 1.0 1.9488428648000002 182.923 0.000767776
75.0 2.0 2.4145217700800004 33.8052 8.35902e-05
75.0 3.0 3.8342197632 30.0391 0.000112524
75.0 4.0 5.292977656000001 2.47386 1.16061e-06
75.0 5.0 5.918193872 6.57435 7.93037e-06
75.0 6.0 6.6566115472 4.88439 4.95437e-06
75.0 7.0 8.638656376 0.111345 1.28391e-08
75.0 8.0 8.889162571200002 0.280027 3.77971e-08
75.0 9.0 9.904258283199999 3.08592 4.55731e-06
76.0 1.0 1.9883224732800002 174.279 0.000730805
76.0 2.0 2.43738690592 32.4276 7.89664e-05
76.0 3.0 3.8693254064000002 29.8719 0.000109686
76.0 4.0 5.297474536 2.45791 1.14536e-06
76.0 5.0 5.9307551568 6.41225 7.58847e-06
76.0 6.0 6.6470781616000005 4.70761 4.70961e-06
76.0 7.0 8.6370374992 0.114443 1.38484e-08
76.0 8.0 8.8923703456 0.268103 3.52637e-08
76.0 9.0 9.8875298896 2.84003 4.2098e-06
77.0 1.0 2.0277631088 163.891 0.000686388
77.0 2.0 2.45989528928 32.8044 7.86479e-05
77.0 3.0 3.9037415280000003 30.3362 0.000109119
77.0 4.0 5.3019114576 2.43845 1.12819e-06
77.0 5.0 5.943106587200001 5.31931 6.17141e-06
77.0 6.0 6.637754630400001 4.39876 4.33427e-06
77.0 7.0 8.6353286848 0.112465 1.42454e-08
77.0 8.0 8.8955481408 0.256857 3.30053e-08
77.0 9.0 9.870771516800001 3.01643 4.4862e-06
78.0 1.0 2.06715277968 161.459 0.000675146
78.0 2.0 2.48204092432 30.0431 7.08913e-05
78.0 3.0 3.9374381488 28.4426 0.000100158
78.0 4.0 5.3063483792 2.41899 1.11076e-06
78.0 5.0 5.9552181840000005 4.37251 4.96946e-06
78.0 6.0 6.6286109744 4.62417 4.48111e-06
78.0 7.0 8.633499953600001 0.0971573 1.2851e-08
78.0 8.0 8.898725936 0.245854 3.09405e-08
78.0 9.0 9.8539531856 3.25227 4.85109e-06
79.0 1.0 2.1064794942400002 156.457 0.000653013
79.0 2.0 2.5038238110399997 30.2678 7.02734e-05
79.0 3.0 3.970445248 29.3462 0.000101099
79.0 4.0 5.3107253424 2.40014 1.09338e-06
79.0 5.0 5.967059968 6.96997 7.75368e-06
79.0 6.0 6.6196471936 4.60717 4.38412e-06
79.0 7.0 8.631611264 0.279723 3.85492e-08
79.0 8.0 8.901843772800001 0.232919 2.87812e-08
79.0 9.0 9.8371048752 3.62044 5.41376e-06
80.0 1.0 2.14572826288 150.443 0.000626548
80.0 2.0 2.52524095152 30.2085 6.89866e-05
80.0 3.0 4.0027628256000005 28.3886 9.56118e-05
80.0 4.0 5.3150423472 2.37916 1.0748e-06
80.0 5.0 5.9786619184 6.82091 7.42079e-06
80.0 6.0 6.6109232464000005 4.54754 4.24241e-06
80.0 7.0 8.629602657600001 0.29502 4.22685e-08
80.0 8.0 8.9049316304 0.223556 2.719e-08
80.0 9.0 9.8202265856 3.70294 5.54869e-06
81.0 1.0 2.18488709392 121.951 0.000506627
81.0 2.0 2.54629234576 29.3703 6.59526e-05
81.0 3.0 4.0343609024000004 27.3331 8.99321e-05
81.0 4.0 5.3193293728 2.35641 1.05527e-06
81.0 5.0 5.9899940560000005 6.66068 7.08056e-06
81.0 6.0 6.6023791744 4.45854 4.07072e-06
81.0 7.0 8.6275340928 0.309706 4.6036e-08
81.0 8.0 8.9079595296 0.214587 2.57497e-08
81.0 9.0 9.803348296 3.75559 5.63684e-06
82.0 1.0 2.22394099776 115.403 0.000478087
82.0 2.0 2.56697199792 28.4315 6.27576e-05
82.0 3.0 4.0652394784000006 27.041 8.6852e-05
82.0 4.0 5.3235864192 2.33534 1.03632e-06
82.0 5.0 6.00108636 6.49316 6.73811e-06
82.0 6.0 6.594074936 4.36482 3.89313e-06
82.0 7.0 8.6253755904 0.324441 4.99356e-08
82.0 8.0 8.9109274704 0.206362 2.44857e-08
82.0 9.0 9.7864400272 3.78981 5.69506e-06
83.0 1.0 2.26287798272 87.9373 0.000363177
83.0 2.0 2.58728290592 27.4086 5.94504e-05
83.0 3.0 4.0953685744 25.7762 8.07546e-05
83.0 4.0 5.3277835072 2.31144 1.01599e-06
83.0 5.0 6.0118788720000005 6.32047 6.39634e-06
83.0 6.0 6.5859805520000005 4.25303 3.69869e-06
83.0 7.0 8.6231571296 0.338461 5.38375e-08
83.0 8.0 8.9138354528 0.198871 2.33817e-08
83.0 9.0 9.769531758400001 3.81176 5.73236e-06
84.0 1.0 2.30168905504 76.0774 0.000313123
84.0 2.0 2.60722506976 26.2118 5.58494e-05
84.0 3.0 4.1247781696 23.724 7.24402e-05
84.0 4.0 5.331950616 2.28687 9.9527e-07
84.0 5.0 6.0224015712 6.1316 6.04504e-06
84.0 6.0 6.5780960224000005 4.13662 3.50047e-06
84.0 7.0 8.620848731199999 0.352329 5.78131e-08
84.0 8.0 8.9166834768 0.191845 2.2392e-08
84.0 9.0 9.7526534688 3.82667 5.75647e-06
85.0 1.0 2.3403532292800002 68.1406 0.000279412
85.0 2.0 2.6267924936000004 24.1077 5.04405e-05
85.0 3.0 4.1534083056 22.5084 6.69286e-05
85.0 4.0 5.3360577664 2.26202 9.74355e-07
85.0 5.0 6.032624478400001 4.80464 4.6094e-06
85.0 6.0 6.5704813056 4.01203 3.29635e-06
85.0 7.0 8.6184503952 0.365033 6.16797e-08
85.0 8.0 8.919411584 0.185454 2.15257e-08
85.0 9.0 9.7357751792 3.81805 5.74234e-06
86.0 1.0 2.3788645096 51.5911 0.000210695
86.0 2.0 2.6459881753600003 18.6173 3.82374e-05
86.0 3.0 4.1813189408 20.8845 6.0421e-05
86.0 4.0 5.340134937599999 2.23559 9.52711e-07
86.0 5.0 6.0425775728 4.38028 4.08439e-06
86.0 6.0 6.5630764432 3.88156 3.08931e-06
86.0 7.0 8.61602208 0.377645 6.55962e-08
86.0 8.0 8.9220797328 0.17953 2.0753e-08
86.0 9.0 9.7188968896 3.89816 5.85887e-06
87.0 1.0 2.41721090432 48.7968 0.000198417
87.0 2.0 2.66481211504 18.6389 3.75646e-05
87.0 3.0 4.208480096 19.5277 5.49186e-05
87.0 4.0 5.3441521504 2.20952 9.31201e-07
87.0 5.0 6.0522308752 3.91641 3.54495e-06
87.0 6.0 6.5559413936 3.74411 2.87952e-06
87.0 7.0 8.613533806400001 0.388933 6.93327e-08
87.0 8.0 8.924657944 0.173969 2.00531e-08
87.0 9.0 9.7020785584 3.94011 5.91484e-06
88.0 1.0 2.45537742384 38.3 0.000155006
88.0 2.0 2.68326431264 20.2344 4.0002e-05
88.0 3.0 4.2348917712 19.2681 5.2627e-05
88.0 4.0 5.348109404800001 2.18209 9.09118e-07
88.0 5.0 6.061584385600001 3.10266 2.72249e-06
88.0 6.0 6.5490461776 3.60159 2.66953e-06
88.0 7.0 8.6109855744 0.399258 7.29255e-08
88.0 8.0 8.9271462176 0.168474 1.93845e-08
88.0 9.0 9.685260227199999 3.94573 5.91321e-06
89.0 1.0 2.49335207648 37.8058 0.00015224
89.0 2.0 2.70134776608 20.8293 4.03768e-05
89.0 3.0 4.260523987200001 18.6873 4.95212e-05
89.0 4.0 5.35203668 2.15291 8.86341e-07
89.0 5.0 6.070638104 3.32364 2.82313e-06
89.0 6.0 6.5423907952 3.45443 2.46072e-06
89.0 7.0 8.608377383999999 0.409454 7.6508e-08
89.0 8.0 8.9295445536 0.163067 1.87432e-08
89.0 9.0 9.6685318336 3.94545 5.89945e-06
90.0 1.0 2.53112586848 40.6126 0.000162669
90.0 2.0 2.71905947744 17.7629 3.37497e-05
90.0 3.0 4.2854067232 17.9991 4.6231e-05
90.0 4.0 5.3559039968 2.12239 8.63079e-07
90.0 5.0 6.0793920304 3.23757 2.65799e-06
90.0 6.0 6.5360052256 3.30317 2.25445e-06
90.0 7.0 8.605739214400002 0.418019 7.97822e-08
90.0 8.0 8.931822972800001 0.161445 1.85481e-08
90.0 9.0 9.6518334192 3.87464 5.77747e-06
91.0 1.0 2.56868680816 43.7474 0.000174233
91.0 2.0 2.7364024446400004 19.2579 3.58496e-05
91.0 3.0 4.3095399792 17.2304 4.28516e-05
91.0 4.0 5.3597113552 2.09263 8.40218e-07
91.0 5.0 6.0878461648 3.08334 2.44262e-06
91.0 6.0 6.5298894688 3.14657 2.05091e-06
91.0 7.0 8.6030710656 0.425694 8.28634e-08
91.0 8.0 8.9340114544 0.158372 1.81931e-08
91.0 9.0 9.6351949632 3.85361 5.72694e-06
92.0 1.0 2.60601990592 45.2325 0.000179065
92.0 2.0 2.75337666768 19.5829 3.57034e-05
92.0 3.0 4.3328637968 16.5658 3.98481e-05
92.0 4.0 5.363488734400001 2.06134 8.16848e-07
92.0 5.0 6.0959705280000005 2.90467 2.21647e-06
92.0 6.0 6.524073504 2.52986 1.56912e-06
92.0 7.0 8.6003729376 0.432494 8.57348e-08
92.0 8.0 8.936109998400001 0.155168 1.78251e-08
92.0 9.0 9.6186464448 3.82655 5.66442e-06
93.0 1.0 2.643116168 45.4995 0.000178977
93.0 2.0 2.76998514448 19.471 3.47527e-05
93.0 3.0 4.355438134400001 15.5992 3.62521e-05
93.0 4.0 5.367206155200001 2.03081 7.93904e-07
93.0 5.0 6.1037950992 2.89407 2.12313e-06
93.0 6.0 6.5184973728 2.37056 1.39375e-06
93.0 7.0 8.5976448304 0.438377 8.83714e-08
93.0 8.0 8.9381186048 0.151925 1.74517e-08
93.0 9.0 9.602187864000001 3.79233 5.58849e-06
94.0 1.0 2.67996660064 43.185 0.000168735
94.0 2.0 2.7862338708800003 19.2428 3.3609e-05
94.0 3.0 4.3772629919999995 15.5602 3.48969e-05
94.0 4.0 5.3708935968 1.99865 7.70479e-07
94.0 5.0 6.1112898992 2.65577 1.86924e-06
94.0 6.0 6.513221033600001 2.21316 1.22821e-06
94.0 7.0 8.5949167232 0.44342 9.07707e-08
94.0 8.0 8.9400072944 0.148529 1.70559e-08
94.0 9.0 9.5857892416 3.75346 5.50291e-06
95.0 1.0 2.71655321632 24.1931 9.38601e-05
95.0 2.0 2.8021198489600003 18.9428 3.23615e-05
95.0 3.0 4.3983083903999995 14.4738 3.12879e-05
95.0 4.0 5.37452108 1.96708 7.47448e-07
95.0 5.0 6.118454928 2.31076 1.55691e-06
95.0 6.0 6.508214507200001 2.05514 1.07153e-06
95.0 7.0 8.5921586368 0.446748 9.27364e-08
95.0 8.0 8.9418060464 0.145011 1.6639e-08
95.0 9.0 9.569510536 3.70668 5.40313e-06
96.0 1.0 2.75287301712 24.707 9.51417e-05
96.0 2.0 2.81764607664 18.5864 3.10443e-05
96.0 3.0 4.418604308800001 14.2609 2.96776e-05
96.0 4.0 5.3780886048 1.93419 7.24105e-07
96.0 5.0 6.1253201648 2.07114 1.3326e-06
96.0 6.0 6.5035077728 1.89799 9.24933e-07
96.0 7.0 8.5894005504 0.449007 9.43843e-08
96.0 8.0 8.9434848816 0.141601 1.62253e-08
96.0 9.0 9.5533517472 3.65638 5.29587e-06
97.0 1.0 2.78890801552 23.526 8.98869e-05
97.0 2.0 2.8328185497600002 18.1642 2.96492e-05
97.0 3.0 4.438120768 13.5615 2.7135e-05
97.0 4.0 5.3816261504 1.90086 7.00815e-07
97.0 5.0 6.131825651200001 1.81668 1.11328e-06
97.0 6.0 6.499100830400001 1.73987 7.8791e-07
97.0 7.0 8.586642464 0.450758 9.58194e-08
97.0 8.0 8.9450737792 0.138068 1.57862e-08
97.0 9.0 9.5373128752 3.59888 5.17591e-06
98.0 1.0 2.82465221568 21.9177 8.30558e-05
98.0 2.0 2.84763726832 18.8118 2.99936e-05
98.0 3.0 4.4568877472 12.6768 2.43559e-05
98.0 4.0 5.3851037376 1.8675 6.77742e-07
98.0 5.0 6.1380313456 1.53337 8.9238e-07
98.0 6.0 6.4949637008000005 1.58391 6.62216e-07
98.0 7.0 8.583914356800001 0.450395 9.66908e-08
98.0 8.0 8.946602718400001 0.134403 1.53198e-08
98.0 9.0 9.521393920000001 3.53971 5.05157e-06
99.0 1.0 2.860090628 18.2385 6.85207e-05
99.0 2.0 2.8621082281600003 18.1381 2.82352e-05
99.0 3.0 4.4748752672 11.4282 2.10552e-05
99.0 4.0 5.3885213664 1.83335 6.54628e-07
99.0 5.0 6.1438772896 1.07598 5.92803e-07
99.0 6.0 6.4911563424 1.43003 5.47891e-07
99.0 7.0 8.581156270400001 0.47974 1.03871e-07
99.0 8.0 8.9480117408 0.130443 1.48072e-08
99.0 9.0 9.505624860800001 3.25783 4.61031e-06
100.0 1.0 2.8762344272 17.5068 2.65946e-05
100.0 2.0 2.8952142587200003 17.7167 6.59619e-05
100.0 3.0 4.4921432864 11.732 2.06988e-05
100.0 4.0 5.391909016 1.79809 6.31397e-07
100.0 5.0 6.1494234416 1.24706 6.48145e-07
100.0 6.0 6.4876187968000005 1.27784 4.44806e-07
100.0 7.0 8.5784581424 0.478646 1.04384e-07
100.0 8.0 8.949330825599999 0.126726 1.43091e-08
100.0 9.0 9.490005697600001 3.19758 4.48384e-06
101.0 1.0 2.8900188633600004 16.6401 2.4655e-05
101.0 2.0 2.93001411408 18.6212 6.86768e-05
101.0 3.0 4.5086618256 11.523 1.94403e-05
101.0 4.0 5.395206728000001 1.76267 6.08397e-07
101.0 5.0 6.1546398224 1.29271 6.3136e-07
101.0 6.0 6.4844110224 1.12988 3.53746e-07
101.0 7.0 8.5757600144 0.476411 1.04509e-07
101.0 8.0 8.9505599728 0.122685 1.37619e-08
101.0 9.0 9.474536430399999 3.11571 4.32612e-06
102.0 1.0 2.90346753248 15.3488 2.21702e-05
102.0 2.0 2.96447220656 16.4761 6.01679e-05
102.0 3.0 4.524460864 11.2189 1.80727e-05
102.0 4.0 5.39850444 1.72728 5.85718e-07
102.0 5.0 6.1594964528 1.27459 5.8245e-07
102.0 6.0 6.481473060800001 0.984853 2.74011e-07
102.0 7.0 8.5730918656 0.473039 1.04245e-07
102.0 8.0 8.951729161600001 0.118601 1.3198e-08
102.0 9.0 9.4592170592 3.07168 4.21981e-06
103.0 1.0 2.91658043456 13.8427 1.94817e-05
103.0 2.0 2.9985795424000004 13.4322 4.85477e-05
103.0 3.0 4.5395404016 10.8452 1.66569e-05
103.0 4.0 5.4017122144 1.69036 5.62848e-07
103.0 5.0 6.1640532912 1.2268 5.21982e-07
103.0 6.0 6.4788648704 0.844442 2.0573e-07
103.0 7.0 8.570453696 0.468627 1.03612e-07
103.0 8.0 8.952808412800001 0.114212 1.25899e-08
103.0 9.0 9.4441075424 3.00567 4.08239e-06
104.0 1.0 2.92936356544 14.197 1.94572e-05
104.0 2.0 3.0323361215999998 20.0963 7.18528e-05
104.0 3.0 4.5539004383999995 10.4303 1.525e-05
104.0 4.0 5.404890009600001 1.65314 5.4023e-07
104.0 5.0 6.1682803584000006 1.16249 4.58004e-07
104.0 6.0 6.4765264928 0.709462 1.48572e-07
104.0 7.0 8.567845505600001 0.46329 1.02635e-07
104.0 8.0 8.9537977264 0.110152 1.20089e-08
104.0 9.0 9.4291479216 2.93992 3.94467e-06
105.0 1.0 2.94182292096 14.9982 2.00057e-05
105.0 2.0 3.0657029712 21.3154 7.53562e-05
105.0 3.0 4.5675409744 10.0028 1.39002e-05
105.0 4.0 5.4080078464 1.61628 5.18086e-07
105.0 5.0 6.172147675200001 1.08648 3.93877e-07
105.0 6.0 6.4744879072 0.579369 1.01796e-07
105.0 7.0 8.5652972736 0.456962 1.01304e-07
105.0 8.0 8.9547270816 0.106646 1.14799e-08
105.0 9.0 9.4144281344 2.88837 3.82539e-06
106.0 1.0 2.9539644969600003 15.3104 1.98648e-05
106.0 2.0 3.0987100704 22.4518 7.84435e-05
106.0 3.0 4.5804919887999995 9.57602 1.26272e-05
106.0 4.0 5.4110657248 1.57813 4.95908e-07
106.0 5.0 6.1757152 1.00414 3.32524e-07
106.0 6.0 6.4727790928 0.456491 6.50963e-08
106.0 7.0 8.5627790208 0.449681 9.96282e-08
106.0 8.0 8.9555664992 0.102469 1.08723e-08
106.0 9.0 9.399888222400001 2.84426 3.71508e-06
107.0 1.0 2.96578529552 15.3913 1.94132e-05
107.0 2.0 3.1312974608 23.6041 8.14595e-05
107.0 3.0 4.592783460800001 9.14539 1.14241e-05
107.0 4.0 5.414093624 1.54043 4.74265e-07
107.0 5.0 6.1789529536000005 0.918582 2.75508e-07
107.0 6.0 6.471310112 0.341073 3.75952e-08
107.0 7.0 8.560320726399999 0.441408 9.761e-08
107.0 8.0 8.9563759376 0.0978625 1.02162e-08
107.0 9.0 9.3855581648 2.79409 3.59626e-06
108.0 1.0 2.9772973083200003 15.2861 1.87318e-05
108.0 2.0 3.1634951216 23.0347 7.84789e-05
108.0 3.0 4.6044153904 8.70532 1.02841e-05
108.0 4.0 5.4170615648 1.50185 4.52755e-07
108.0 5.0 6.1818609360000005 0.828933 2.22905e-07
108.0 6.0 6.4701709024000005 0.233193 1.83495e-08
108.0 7.0 8.5579223904 0.432292 9.52889e-08
108.0 8.0 8.9570954384 0.0931901 9.55377e-09
108.0 9.0 9.3714679408 2.70698 3.43022e-06
109.0 1.0 2.98849753744 15.2299 1.81203e-05
109.0 2.0 3.1952730736 22.4268 7.53882e-05
109.0 3.0 4.6153877776000005 10.0773 1.1239e-05
109.0 4.0 5.4199695472 1.46412 4.31916e-07
109.0 5.0 6.1844391472 0.736126 1.75304e-07
109.0 6.0 6.4692715264 0.136167 6.54843e-09
109.0 7.0 8.5555540336 0.422416 9.26929e-08
109.0 8.0 8.957784960000001 0.0889606 8.93908e-09
109.0 9.0 9.357587571200002 2.64924 3.3021e-06
110.0 1.0 2.9993889808000005 15.0473 1.73712e-05
110.0 2.0 3.2266313168000003 25.2469 8.36859e-05
110.0 3.0 4.6257306016 9.62641 1.01175e-05
110.0 4.0 5.4228175712 1.42484 4.11054e-07
110.0 5.0 6.1867175664 0.64491 1.33956e-07
110.0 6.0 6.4686719424 0.0488086 9.04722e-10
110.0 7.0 8.5532756144 0.411762 8.98322e-08
110.0 8.0 8.958384544 0.0843792 8.2938e-09
110.0 9.0 9.3439770144 2.65176 3.24814e-06
111.0 1.0 3.0100016176000004 14.8681 1.66433e-05
111.0 2.0 3.257539872 26.3203 8.59741e-05
111.0 3.0 4.6354738416 8.41034 8.3148e-06
111.0 4.0 5.425635616 1.38439 3.90308e-07
111.0 5.0 6.1886961936 0.551563 9.80003e-08
111.0 6.0 6.4683421712 0.0227438 2.24775e-10
111.0 7.0 8.5510571536 0.400469 8.67473e-08
111.0 8.0 8.9589541488 0.0798358 7.66027e-09
111.0 9.0 9.330576312000002 2.6177 3.14793e-06
112.0 1.0 3.0203144624 14.654 1.58945e-05
112.0 2.0 3.28796876 26.85 8.63708e-05
112.0 3.0 4.6445875184 7.91564 7.34753e-06
112.0 4.0 5.4283637232 1.34357 3.69929e-07
112.0 5.0 6.1903450496 0.456638 6.76322e-08
